"college_institution_id","survey_year","non_teaching_staff_count_id"
"18506","2015","473566"
"18506","2015","473567"
"18506","2015","473568"
"11421","2015","473569"
"11421","2015","473570"
"11421","2015","473571"
"27061","2015","473572"
"27061","2015","473573"
"27061","2015","473574"
"27061","2015","473575"
"27061","2015","473576"
"27061","2015","473577"
"27061","2015","473578"
"25164","2015","473579"
"25164","2015","473580"
"25164","2015","473581"
"31673","2015","473586"
"31673","2015","473587"
"49440","2015","473592"
"33896","2015","473593"
"33896","2015","473594"
"33896","2015","473595"
"13924","2015","473601"
"13924","2015","473602"
"13924","2015","473603"
"309","2015","473604"
"309","2015","473605"
"48674","2015","473611"
"48674","2015","473612"
"20571","2015","473617"
"6123","2015","473621"
"6123","2015","473622"
"9062","2015","473627"
"9062","2015","473628"
"17398","2015","473629"
"17398","2015","473630"
"17398","2015","473631"
"17398","2015","473632"
"18510","2015","473633"
"18510","2015","473634"
"18510","2015","473635"
"27880","2015","473636"
"27880","2015","473637"
"27880","2015","473638"
"27880","2015","473639"
"27880","2015","473640"
"20362","2015","473641"
"46138","2015","473642"
"46138","2015","473643"
"22991","2015","473644"
"22991","2015","473645"
"22991","2015","473646"
"38351","2015","473647"
"38351","2015","473648"
"38351","2015","473649"
"38351","2015","473650"
"36993","2015","473652"
"36993","2015","473653"
"36993","2015","473654"
"49621","2015","473655"
"49621","2015","473656"
"990","2015","473658"
"11897","2015","473660"
"11897","2015","473661"
"11897","2015","473662"
"11897","2015","473663"
"43552","2015","473664"
"43552","2015","473665"
"43552","2015","473666"
"43552","2015","473667"
"45066","2015","473673"
"45066","2015","473674"
"22965","2015","473676"
"22965","2015","473677"
"22965","2015","473678"
"22965","2015","473679"
"45065","2015","473680"
"45065","2015","473681"
"26812","2015","473682"
"26812","2015","473683"
"26579","2015","473684"
"26579","2015","473685"
"26579","2015","473686"
"26579","2015","473687"
"49821","2015","473688"
"49821","2015","473689"
"18928","2015","473691"
"18928","2015","473692"
"18928","2015","473693"
"18928","2015","473694"
"29314","2015","473695"
"29314","2015","473696"
"29314","2015","473697"
"29314","2015","473698"
"6668","2015","473699"
"6668","2015","473700"
"6668","2015","473701"
"6668","2015","473702"
"6668","2015","473703"
"50672","2015","473704"
"50672","2015","473705"
"47319","2015","473706"
"47319","2015","473707"
"47319","2015","473708"
"18232","2015","473709"
"18232","2015","473710"
"18232","2015","473711"
"30732","2015","473712"
"30732","2015","473713"
"30732","2015","473714"
"30732","2015","473715"
"34060","2015","473716"
"34060","2015","473717"
"34060","2015","473718"
"34060","2015","473719"
"45432","2015","473720"
"45432","2015","473721"
"45432","2015","473722"
"50771","2015","473723"
"9166","2015","473725"
"9166","2015","473726"
"9166","2015","473727"
"9166","2015","473728"
"45523","2015","473732"
"45523","2015","473733"
"45523","2015","473734"
"45523","2015","473735"
"29251","2015","473736"
"29251","2015","473737"
"64","2015","473739"
"64","2015","473740"
"27081","2015","473741"
"27081","2015","473742"
"27081","2015","473743"
"27081","2015","473744"
"27081","2015","473745"
"27081","2015","473746"
"155","2015","473748"
"27095","2015","473749"
"27095","2015","473750"
"27095","2015","473751"
"6883","2015","473752"
"6883","2015","473753"
"6883","2015","473754"
"6883","2015","473755"
"49692","2015","473756"
"49692","2015","473757"
"49692","2015","473758"
"14120","2015","473759"
"14120","2015","473760"
"50514","2015","473762"
"50514","2015","473763"
"50514","2015","473764"
"50514","2015","473765"
"460","2015","473766"
"460","2015","473767"
"460","2015","473768"
"460","2015","473769"
"52019","2015","473770"
"16377","2015","473771"
"16377","2015","473772"
"16377","2015","473773"
"44737","2015","473779"
"44737","2015","473780"
"44737","2015","473781"
"44737","2015","473782"
"44737","2015","473783"
"44737","2015","473784"
"44737","2015","473785"
"44752","2015","473787"
"44752","2015","473788"
"36038","2015","473791"
"7087","2015","473793"
"7087","2015","473794"
"7087","2015","473795"
"42676","2015","473796"
"42676","2015","473797"
"42676","2015","473798"
"52779","2015","473799"
"52779","2015","473800"
"34055","2015","473808"
"726","2015","473809"
"726","2015","473810"
"726","2015","473811"
"37037","2015","473812"
"37037","2015","473813"
"37037","2015","473814"
"37037","2015","473815"
"44584","2015","473816"
"44584","2015","473817"
"44584","2015","473818"
"44584","2015","473819"
"44584","2015","473820"
"44584","2015","473821"
"44641","2015","473822"
"44641","2015","473823"
"44641","2015","473824"
"44641","2015","473825"
"33611","2015","473826"
"38610","2015","473827"
"6086","2015","473828"
"17701","2015","473830"
"17701","2015","473831"
"17701","2015","473832"
"42495","2015","473833"
"8938","2015","473834"
"8938","2015","473835"
"8938","2015","473836"
"33599","2015","473837"
"33599","2015","473838"
"33599","2015","473839"
"172","2015","473840"
"172","2015","473841"
"172","2015","473842"
"172","2015","473843"
"53122","2015","473844"
"53122","2015","473845"
"53122","2015","473846"
"53122","2015","473847"
"33753","2015","473848"
"33753","2015","473849"
"34074","2015","473850"
"34074","2015","473851"
"34074","2015","473852"
"34074","2015","473853"
"34074","2015","473854"
"34074","2015","473855"
"48672","2015","473856"
"18355","2015","473857"
"18355","2015","473858"
"18355","2015","473859"
"5943","2015","473862"
"5943","2015","473863"
"5943","2015","473864"
"5967","2015","473865"
"5967","2015","473866"
"5967","2015","473867"
"7569","2015","473873"
"7569","2015","473874"
"7569","2015","473875"
"7569","2015","473876"
"7569","2015","473877"
"7569","2015","473878"
"42782","2015","473882"
"42782","2015","473883"
"42782","2015","473884"
"31736","2015","473885"
"31736","2015","473886"
"31736","2015","473887"
"16326","2015","473888"
"16326","2015","473889"
"142","2015","473906"
"142","2015","473907"
"142","2015","473908"
"31749","2015","473909"
"31749","2015","473910"
"52303","2015","473912"
"35997","2015","473913"
"35997","2015","473914"
"44780","2015","473915"
"45057","2015","473916"
"45057","2015","473917"
"42688","2015","473921"
"42688","2015","473922"
"42688","2015","473923"
"21025","2015","473924"
"21025","2015","473925"
"21025","2015","473926"
"6878","2015","473930"
"6878","2015","473931"
"6878","2015","473932"
"6878","2015","473933"
"6878","2015","473934"
"6878","2015","473935"
"65","2015","473937"
"65","2015","473938"
"65","2015","473939"
"65","2015","473940"
"252","2015","473941"
"252","2015","473942"
"252","2015","473943"
"252","2015","473944"
"252","2015","473945"
"16245","2015","473946"
"43350","2015","473947"
"43350","2015","473948"
"9029","2015","473949"
"9029","2015","473950"
"9029","2015","473951"
"9029","2015","473952"
"45204","2015","473957"
"45204","2015","473958"
"45204","2015","473959"
"45204","2015","473960"
"45204","2015","473961"
"35457","2015","473962"
"35457","2015","473963"
"16460","2015","473964"
"16460","2015","473965"
"16460","2015","473966"
"16460","2015","473967"
"16460","2015","473968"
"20345","2015","473970"
"20345","2015","473971"
"53073","2015","473972"
"53073","2015","473973"
"27658","2015","473980"
"33580","2015","473981"
"33580","2015","473982"
"33580","2015","473983"
"11975","2015","473987"
"11975","2015","473988"
"11975","2015","473989"
"11975","2015","473990"
"11975","2015","473991"
"11975","2015","473992"
"29072","2015","473993"
"29072","2015","473994"
"29072","2015","473995"
"29072","2015","473996"
"6629","2015","473997"
"6629","2015","473998"
"6629","2015","473999"
"19415","2015","474000"
"36906","2015","474001"
"40775","2015","474002"
"1258","2015","474003"
"1258","2015","474004"
"1258","2015","474005"
"51762","2015","474007"
"51762","2015","474008"
"51762","2015","474009"
"51762","2015","474010"
"21659","2015","474011"
"21659","2015","474012"
"16503","2015","474013"
"16503","2015","474014"
"16503","2015","474015"
"31692","2015","474016"
"31692","2015","474017"
"31692","2015","474018"
"30713","2015","474019"
"30713","2015","474020"
"30713","2015","474021"
"30713","2015","474022"
"30713","2015","474023"
"6153","2015","474024"
"6153","2015","474025"
"6153","2015","474026"
"6153","2015","474027"
"6153","2015","474028"
"6153","2015","474029"
"6153","2015","474030"
"6078","2015","474032"
"12045","2015","474036"
"36987","2015","474039"
"36987","2015","474040"
"26881","2015","474042"
"26881","2015","474043"
"26881","2015","474044"
"26881","2015","474045"
"26881","2015","474046"
"26881","2015","474047"
"26881","2015","474048"
"52801","2015","474049"
"52911","2015","474056"
"22247","2015","474057"
"22247","2015","474058"
"22247","2015","474059"
"22247","2015","474060"
"22247","2015","474061"
"45932","2015","474068"
"45932","2015","474069"
"45932","2015","474070"
"19982","2015","474071"
"41260","2015","474072"
"6952","2015","474073"
"6952","2015","474074"
"6952","2015","474075"
"21430","2015","474076"
"21430","2015","474077"
"21430","2015","474078"
"14273","2015","474079"
"14273","2015","474080"
"52611","2015","474084"
"52611","2015","474085"
"52611","2015","474086"
"227","2015","474087"
"227","2015","474088"
"49418","2015","474089"
"49418","2015","474090"
"27216","2015","474094"
"27216","2015","474095"
"27216","2015","474096"
"27216","2015","474097"
"39641","2015","474098"
"39641","2015","474099"
"39641","2015","474100"
"767","2015","474101"
"8996","2015","474102"
"8996","2015","474103"
"8996","2015","474104"
"8996","2015","474105"
"237","2015","474106"
"237","2015","474107"
"237","2015","474108"
"237","2015","474109"
"237","2015","474110"
"6994","2015","474111"
"9021","2015","474112"
"9021","2015","474113"
"47339","2015","474115"
"47339","2015","474116"
"50569","2015","474117"
"50569","2015","474118"
"27041","2015","474119"
"27041","2015","474120"
"27041","2015","474121"
"16183","2015","474122"
"16183","2015","474123"
"16183","2015","474124"
"35378","2015","474125"
"35378","2015","474126"
"35378","2015","474127"
"35378","2015","474128"
"35378","2015","474129"
"50432","2015","474134"
"28534","2015","474130"
"28534","2015","474131"
"28534","2015","474132"
"28534","2015","474133"
"39994","2015","474135"
"39994","2015","474136"
"39994","2015","474137"
"39994","2015","474138"
"52966","2015","474146"
"52966","2015","474147"
"52966","2015","474148"
"1391","2015","474149"
"1391","2015","474150"
"1391","2015","474151"
"1391","2015","474152"
"1391","2015","474153"
"1391","2015","474154"
"1391","2015","474155"
"1391","2015","474156"
"1391","2015","474157"
"1391","2015","474158"
"42679","2015","474162"
"42679","2015","474163"
"6659","2015","474164"
"6659","2015","474165"
"6659","2015","474166"
"33591","2015","474171"
"33591","2015","474172"
"33591","2015","474173"
"33591","2015","474174"
"33591","2015","474175"
"35295","2015","474177"
"35295","2015","474178"
"35295","2015","474179"
"35295","2015","474180"
"35295","2015","474181"
"16569","2015","474182"
"16569","2015","474183"
"16569","2015","474184"
"13953","2015","474186"
"49212","2015","474189"
"49212","2015","474190"
"49212","2015","474191"
"49212","2015","474192"
"36857","2015","474195"
"13732","2015","474196"
"13732","2015","474197"
"13732","2015","474198"
"42683","2015","474199"
"42683","2015","474200"
"42683","2015","474201"
"33513","2015","474202"
"33513","2015","474203"
"33513","2015","474204"
"33513","2015","474205"
"33513","2015","474206"
"33513","2015","474207"
"33595","2015","474210"
"33595","2015","474211"
"33595","2015","474212"
"33595","2015","474213"
"33595","2015","474214"
"51890","2015","474218"
"51890","2015","474219"
"34412","2015","474221"
"25693","2015","474222"
"25693","2015","474223"
"25693","2015","474224"
"9820","2015","474225"
"9820","2015","474226"
"9820","2015","474227"
"9820","2015","474228"
"22144","2015","474229"
"22144","2015","474230"
"22144","2015","474231"
"22275","2015","474232"
"22275","2015","474233"
"22275","2015","474234"
"50940","2015","474236"
"50940","2015","474237"
"21533","2015","474238"
"21533","2015","474239"
"53215","2015","474242"
"6436","2015","474243"
"6436","2015","474244"
"27088","2015","474245"
"27088","2015","474246"
"27088","2015","474247"
"27088","2015","474248"
"38949","2015","474249"
"38949","2015","474250"
"38949","2015","474251"
"26044","2015","474252"
"26044","2015","474253"
"26044","2015","474254"
"9298","2015","474255"
"9298","2015","474256"
"17465","2015","474257"
"17465","2015","474258"
"37203","2015","474259"
"52978","2015","474260"
"6438","2015","474261"
"6438","2015","474262"
"6438","2015","474263"
"18538","2015","474264"
"18538","2015","474265"
"36947","2015","474269"
"36947","2015","474270"
"36947","2015","474271"
"36947","2015","474272"
"36947","2015","474273"
"11894","2015","474274"
"11894","2015","474275"
"11894","2015","474276"
"11894","2015","474277"
"17763","2015","474278"
"33886","2015","474279"
"33886","2015","474280"
"42255","2015","474282"
"42255","2015","474283"
"42255","2015","474284"
"42255","2015","474285"
"45800","2015","474286"
"27602","2015","474287"
"27602","2015","474288"
"27602","2015","474289"
"16934","2015","474299"
"16934","2015","474300"
"16934","2015","474301"
"16934","2015","474302"
"323","2015","474303"
"323","2015","474304"
"50550","2015","474305"
"6208","2015","474313"
"6208","2015","474314"
"12150","2015","474315"
"9907","2015","474316"
"9907","2015","474317"
"9907","2015","474318"
"28476","2015","474319"
"50492","2015","474323"
"45060","2015","474324"
"30803","2015","474325"
"18800","2015","474326"
"18800","2015","474327"
"18800","2015","474328"
"7305","2015","474329"
"27074","2015","474330"
"27074","2015","474331"
"27074","2015","474332"
"27074","2015","474333"
"27074","2015","474334"
"27074","2015","474335"
"27074","2015","474336"
"140","2015","474337"
"140","2015","474338"
"140","2015","474339"
"140","2015","474340"
"38506","2015","474341"
"38506","2015","474342"
"38506","2015","474343"
"38506","2015","474344"
"44791","2015","474345"
"44791","2015","474346"
"44791","2015","474347"
"44791","2015","474348"
"44791","2015","474349"
"44791","2015","474350"
"44791","2015","474351"
"40621","2015","474352"
"9954","2015","474355"
"9954","2015","474356"
"9954","2015","474357"
"9954","2015","474358"
"9954","2015","474359"
"9954","2015","474360"
"9954","2015","474361"
"9954","2015","474362"
"33850","2015","474363"
"33850","2015","474364"
"33850","2015","474365"
"33850","2015","474366"
"33850","2015","474367"
"33850","2015","474368"
"33850","2015","474369"
"13291","2015","474372"
"13291","2015","474373"
"13291","2015","474374"
"49124","2015","474375"
"13890","2015","474376"
"13890","2015","474377"
"13890","2015","474378"
"13890","2015","474379"
"13890","2015","474380"
"49307","2015","474384"
"49307","2015","474385"
