"id","staff_type_id","group_id","sanctioned_strength","posts_reserved_for_pwd","count_by_category_id"
"579432","1","2","1","","5527578"
"461893","1","1","1","","4416755"
"545179","1","1","3","","5197366"
"504879","1","3","0","","4783853"
"585611","1","3","3","","5588516"
"515894","3","2","1","","4895302"
"569930","2","1","1","","5442030"
"473404","1","4","7","","4510772"
"517072","1","4","4","","4906404"
"587248","2","2","2","","5603969"
"517225","3","3","1","","4907596"
"524222","3","2","1","","4975292"
"580777","1","3","3","","5538721"
"558523","3","2","4","","5331651"
"480175","1","3","3","","4573769"
"516354","1","3","4","","4900313"
"588773","4","3","9","","5627264"
"528531","3","3","1","","5024137"
"462385","2","3","2","","4420841"
"504119","3","1","1","","4776916"
"518012","1","4","7","","4915614"
"528871","1","1","978","","5027346"
"567176","2","3","1","","5420358"
"468610","4","4","4","","4469095"
"516096","1","1","26","","4897116"
"547413","1","2","23","","5220901"
"573301","1","1","0","","5472341"
"489347","1","4","6","","4651473"
"488306","1","3","5","","4642943"
"568839","1","2","3","","5433472"
"516168","1","3","1","","4897889"
"551200","1","3","2","","5255353"
"468778","1","2","3","","4470641"
"587583","1","1","10","","5607023"
"502739","1","4","8","","4764187"
"530157","4","3","12","","5040619"
"581484","1","4","17","","5546943"
"475097","1","3","4","","4525764"
"516779","1","4","3","","4904007"
"470470","1","3","0","","4484532"
"560486","2","2","0","","5353346"
"587432","1","2","17","","5605979"
"496505","1","4","12","","4709259"
"553615","2","1","1","","5278869"
"466147","2","1","1","","4449049"
"587050","1","4","1","","5601840"
"444080","1","4","5","","4276640"
"499741","1","3","8","","4736759"
"488407","1","4","2","","4643905"
"534568","2","3","3","","5082870"
"588542","2","2","1","","5624849"
"526412","1","3","11","","5000044"
"473539","1","3","21","","4511656"
"502259","3","2","1","","4759758"
"540397","1","2","7","","5145871"
"457618","3","3","1","","4382100"
"482433","1","4","15","","4594599"
"467177","1","1","7","","4457402"
"513928","4","4","4","","4875384"
"490510","1","4","2","","4661036"
"511365","2","1","1","","4847910"
"517646","1","4","3","","4912036"
"524458","3","2","1","","4978474"
"538101","3","2","2","","5117449"
"575673","1","4","3","","5493150"
"562420","1","3","12","","5370906"
"537199","1","3","0","","5108200"
"441035","3","2","1","","4250819"
"574032","2","1","2","","5478194"
"458100","1","3","24","","4386158"
"533455","1","2","0","","5072652"
"571098","1","3","2","","5451273"
"579576","1","4","13","","5528704"
"561666","2","3","2","","5364431"
"492583","1","3","8","","4678245"
"478331","4","3","40","","4556790"
"551016","3","3","0","","5253989"
"504853","2","3","0","","4783615"
"442961","1","3","1","","4267026"
"532428","1","4","2","","5061736"
"535325","1","1","6","","5089535"
"470255","2","2","1","","4482561"
"488323","2","3","1","","4643096"
"550778","1","3","3","","5252065"
"554553","2","2","3","","5288531"
"488362","1","4","8","","4643441"
"508798","1","1","0","","4822543"
"470645","3","1","1","","4486274"
"482409","2","1","1","","4594411"
"473547","2","3","1","","4511748"
"540698","1","3","5","","5148541"
"442135","1","2","2","","4259446"
"461267","2","4","5","","4411264"
"507909","1","3","2","","4814882"
"457619","3","4","1","","4382101"
"498221","1","4","5","","4723443"
"514062","1","3","6","","4876332"
"514821","1","4","0","","4883046"
"457137","2","1","1","","4378743"
"509761","1","4","19","","4831884"
"546335","1","2","10","","5209905"
"558185","1","4","3","","5328247"
"577038","1","3","36","","5505468"
"467778","3","1","0","","4462079"
"474197","3","1","1","","4517471"
"579739","2","3","1","","5530043"
"455951","1","2","1","","4370264"
"496080","2","3","4","","4705938"
"532072","1","1","10","","5058045"
"477667","2","1","1","","4551008"
"514833","3","3","1","","4883156"
"539407","2","3","1","","5132160"
"565683","1","2","1","","5406881"
"494403","2","2","2","","4692299"
"549351","1","2","35","","5239255"
"586172","1","3","3","","5593527"
"550185","3","2","1","","5246685"
"441284","1","3","9","","4253158"
"499573","2","3","4","","4735263"
"570970","1","4","8","","5450415"
"575897","2","1","1","","5494810"
"450127","2","3","1","","4325832"
"463248","1","1","5","","4427681"
"466297","1","2","1","","4450217"
"566298","1","4","3","","5412298"
"462798","1","3","4","","4423933"
"473886","3","2","1","","4514430"
"503922","1","3","1","","4775400"
"523510","1","3","3","","4968885"
"567851","1","4","3","","5425414"
"577303","3","3","1","","5507890"
"514051","1","1","0","","4876250"
"505255","1","4","2","","4787959"
"515405","4","3","1","","4890121"
"528298","2","2","1","","5022441"
"549401","1","4","0","","5239751"
"527015","1","4","4","","5007657"
"449689","2","1","1","","4322480"
"506194","1","2","14","","4798038"
"439888","1","3","12","","4240960"
"471709","1","2","4","","4494318"
"510476","4","4","5","","4838494"
"511414","1","4","3","","4848326"
"481527","3","4","2","","4587283"
"534859","1","4","32","","5085290"
"562337","3","2","1","","5370219"
"582236","2","2","1","","5555044"
"440515","2","3","0","","4246136"
"542085","2","4","1699","","5165808"
"458655","1","1","4","","4391065"
"493024","2","1","1","","4681905"
"504799","1","4","1","","4783122"
"583816","1","3","21","","5570507"
"518462","2","2","1","","4919853"
"562532","1","3","7","","5372080"
"463028","1","3","2","","4425694"
"578149","2","2","1","","5515502"
"564073","2","3","2","","5385832"
"488098","2","2","1","","4640367"
"495655","1","4","17","","4702580"
"495506","1","3","3","","4701422"
"530186","1","3","6","","5040917"
"548929","1","4","2","","5235304"
"587738","1","1","8","","5608452"
"457621","4","2","4","","4382103"
"502123","3","2","1","","4758842"
"574871","2","3","3","","5485665"
"444661","1","3","11","","4282131"
"445654","2","2","4","","4290671"
"475877","4","3","0","","4532831"
"462441","4","4","0","","4421089"
"472813","3","2","1","","4506011"
"566347","2","2","1","","5412648"
"485854","1","4","10","","4621618"
"547271","2","1","1","","5219328"
"526880","4","4","60","","5004884"
"442688","1","3","11","","4265049"
"446211","2","2","0","","4295481"
"535469","3","2","1","","5090793"
"573511","1","3","9","","5473848"
"568265","3","3","1","","5428622"
"581411","2","3","1","","5546457"
"492679","1","4","6","","4679319"
"542308","2","4","1","","5168338"
"490550","1","3","3","","4661425"
"517341","2","3","4","","4908745"
"443596","1","3","4","","4273339"
"498118","1","1","3","","4722703"
"527411","1","3","7","","5011207"
"537768","1","3","26","","5114128"
"543549","1","1","9","","5180912"
"576055","2","1","1","","5496413"
"587330","1","1","1","","5604920"
"458279","2","4","3","","4387854"
"448301","1","4","5","","4311919"
"550502","2","2","0","","5250166"
"507858","3","3","0","","4814331"
"549722","1","2","1","","5242521"
"446485","1","4","3","","4297820"
"484207","4","4","11","","4608503"
"523742","1","1","11","","4971238"
"547454","2","1","120","","5221227"
"563006","3","2","1","","5376571"
"579850","1","1","0","","5530959"
"553533","4","4","10","","5277940"
"543983","1","2","1","","5184905"
"555229","1","4","5","","5295820"
"542357","1","3","6","","5168691"
"468690","2","2","1","","4469713"
"528489","2","1","1","","5023809"
"539240","2","2","3","","5129734"
"562827","2","1","1","","5374707"
"588421","2","3","1","","5621788"
"465552","1","4","20","","4444276"
"515353","1","1","2","","4889660"
"559346","1","4","5","","5341596"
"477814","1","3","1","","4552251"
"474971","3","3","1","","4524668"
"482704","2","3","1","","4596590"
"541197","2","1","2","","5154883"
"575915","2","1","1","","5495055"
"454437","2","1","2","","4358648"
"588871","1","1","2","","5628819"
"510894","3","2","0","","4843039"
"540888","1","2","3","","5150827"
"484059","1","3","6","","4607365"
"456615","1","3","11","","4375198"
"566046","1","1","0","","5410407"
"487043","2","1","0","","4631008"
"553727","1","2","1","","5280425"
"517301","2","2","1","","4908405"
"448132","1","1","4","","4310533"
"490076","1","3","4","","4657572"
"529510","1","3","7","","5034210"
"529701","1","3","4","","5036254"
"583372","1","4","5","","5565819"
"583055","3","2","1","","5562580"
"588536","2","2","2","","5624808"
"542506","2","3","1","","5170096"
"551023","4","3","2400","","5254040"
"480019","4","4","30","","4572129"
"497200","1","2","1","","4715146"
"527830","3","1","1","","5016739"
"558733","1","3","31","","5335378"
"515178","1","3","2","","4887932"
"581336","1","3","3","","5545535"
"449158","4","3","0","","4318345"
"453947","1","3","0","","4355153"
"501292","1","2","1","","4751946"
"533102","4","4","3","","5069299"
"572883","2","3","2","","5467766"
"497477","1","3","2","","4717516"
"546576","2","2","1","","5212445"
"447246","4","3","1","","4304008"
"526609","1","4","2","","5002362"
"532307","1","2","25","","5060227"
"442054","2","4","2","","4258857"
"577917","1","4","5","","5513323"
"548259","3","4","2","","5229813"
"509168","1","4","17","","4826310"
"519416","2","3","1","","4929096"
"484153","4","3","14","","4608081"
"570067","1","3","0","","5442897"
"506944","2","2","2","","4805074"
"583855","1","2","4","","5570698"
"504305","2","2","1","","4778270"
"504705","2","2","1","","4782309"
"516642","1","1","1","","4902640"
"516917","1","3","10","","4905137"
"519354","1","2","9","","4928402"
"467276","1","3","18","","4458077"
"505367","1","1","3","","4789223"
"535148","2","1","1","","5087947"
"578236","2","1","1","","5515996"
"563457","1","4","3","","5380695"
"442472","2","1","1","","4263180"
"581788","1","2","2640","","5549765"
"456203","1","1","2","","4372203"
"473033","1","1","10","","4507686"
"517329","2","3","9","","4908663"
"480489","2","3","0","","4576882"
"537272","4","4","20","","5109106"
"497333","3","1","1","","4716366"
"506288","1","1","12","","4799780"
"492229","1","2","1","","4675301"
"456377","1","3","28","","4373533"
"481542","2","1","2","","4587359"
"528337","2","3","2","","5022691"
"490994","2","2","1","","4664858"
"540740","1","2","10","","5148842"
"457298","2","2","0","","4379641"
"443528","1","3","4","","4272803"
"509884","2","3","2","","4833172"
"480364","2","3","22","","4575367"
"488940","1","4","4","","4648095"
"454598","2","3","1","","4359949"
"583960","1","1","4","","5571390"
"506998","1","1","20","","4805513"
"461994","1","4","26","","4417660"
"588690","3","3","2","","5626291"
"558658","1","1","3","","5334440"
"546438","1","4","3","","5210987"
"535954","1","4","60","","5095562"
"587883","2","3","2","","5609881"
"582119","2","1","1","","5553868"
"460181","1","3","2","","4402744"
"472875","1","3","10","","4506473"
"522108","2","3","1","","4955713"
"524534","1","3","5","","4979134"
"458662","1","3","1","","4391083"
"488100","1","4","2","","4640369"
"523168","2","1","1","","4965420"
"457966","2","3","1","","4384995"
"553293","2","2","2","","5275089"
"557111","1","1","9","","5317364"
"566705","3","3","1","","5416067"
"579510","1","3","1","","5528126"
"481521","1","1","1","","4587277"
"467555","1","2","2","","4460168"
"512977","1","3","3","","4866285"
"440220","1","2","2","","4243568"
"448551","1","4","3","","4313901"
"530162","2","2","1","","5040696"
"440799","2","3","32","","4248936"
"530074","1","3","4","","5039789"
"554505","2","4","8","","5288051"
"532731","1","3","4","","5064755"
"561528","1","4","6","","5363029"
"537612","1","4","5","","5112760"
"572121","3","1","1","","5460298"
"583279","2","3","10","","5564635"
"512176","1","1","2","","4856149"
"513515","4","4","0","","4871389"
"505181","1","4","2","","4787243"
"515420","1","3","3","","4890282"
"442102","1","4","4","","4259243"
"515366","4","4","0","","4889746"
"550464","1","3","14","","5249883"
"482802","4","1","18","","4597421"
"584497","1","4","12","","5577376"
"585725","2","3","1","","5589862"
"521277","1","4","8","","4947371"
"487447","1","3","3","","4634367"
"579575","2","3","1","","5528703"
"539501","4","4","1","","5133355"
"469183","2","1","1","","4473715"
"475009","2","2","1","","4524949"
"514440","3","2","1","","4879784"
"528603","1","3","5","","5024731"
"469741","1","4","2","","4478545"
"477782","4","3","1","","4551945"
"447325","2","2","0","","4304780"
"486638","1","2","3","","4628184"
"502180","2","4","2","","4759257"
"441654","1","2","1","","4255733"
"461491","1","3","9","","4412890"
"482915","2","2","1","","4598449"
"499634","1","2","4","","4735744"
"539409","1","4","6","","5132162"
"583436","3","3","1","","5566429"
"507671","1","2","14","","4811260"
"453381","1","1","14","","4350829"
"548493","1","1","4","","5231646"
"508095","1","3","8","","4816721"
"580268","2","1","2","","5534461"
"521373","1","4","5","","4948387"
"449341","4","4","25","","4319749"
"464033","1","3","5","","4433305"
"514871","2","2","3","","4883890"
"490967","4","2","7","","4664708"
"522046","1","3","3","","4955279"
"465107","3","1","1","","4441305"
"564559","1","4","10","","5390748"
"460559","2","1","1","","4405850"
"528006","1","3","37","","5018532"
"578605","2","2","1","","5519633"
"532611","1","1","2","","5063633"
"473600","1","4","4","","4512062"
"444194","1","3","5","","4277439"
"548197","4","3","3","","5229091"
"461853","2","3","1","","4416230"
"555640","1","1","223","","5300106"
"442702","3","1","1","","4265140"
"528214","1","4","40","","5020744"
"557852","1","2","3","","5325059"
"474066","1","3","5","","4516153"
"510892","2","2","0","","4843037"
"476224","2","1","660","","4536440"
"565190","1","4","5","","5402665"
"501803","2","3","0","","4756007"
"513850","1","1","0","","4874372"
"532112","2","1","1","","5058548"
"459933","1","4","2","","4401084"
"491588","1","4","70","","4670060"
"515194","1","3","4","","4888158"
"457203","2","1","1","","4379086"
"501213","1","4","5","","4751342"
"495273","2","2","3","","4699613"
"539203","1","1","3","","5129441"
"561476","2","3","1","","5362515"
"575790","1","1","9","","5493924"
"496359","2","3","2","","4708112"
"467103","2","3","1","","4456825"
"522391","3","1","1","","4958458"
"467506","1","2","3","","4459921"
"510137","1","3","8","","4835615"
"543583","1","3","42","","5181192"
"561719","1","4","17","","5364951"
"484950","2","2","1","","4614622"
"485543","2","3","4","","4619336"
"561203","1","4","3","","5360344"
"450742","3","2","1","","4330948"
"500786","1","4","0","","4746767"
"551284","1","4","4","","5255950"
"555096","1","4","7","","5293889"
"450940","1","3","2","","4332231"
"501599","3","2","1","","4754375"
"490792","2","1","5","","4663384"
"551261","2","3","3","","5255797"
"561951","3","2","1","","5367139"
"512799","1","2","10","","4862767"
"526094","1","2","12","","4995377"
"550749","3","1","1","","5251733"
"529352","2","1","0","","5032849"
"533576","1","3","2","","5073587"
"582717","3","2","1","","5559581"
"503994","1","4","45","","4775858"
"573729","1","3","5","","5475620"
"566934","1","2","1","","5418219"
"569659","1","1","0","","5439953"
"582295","1","2","1","","5555732"
"455910","2","1","2","","4369953"
"480254","1","4","18","","4574324"
"478752","1","2","3","","4560878"
"455780","1","4","4","","4368958"
"511019","2","3","4","","4844399"
"481515","1","3","3","","4587233"
"490824","3","3","0","","4663630"
"569626","1","4","4","","5439731"
"507563","2","3","3","","4810298"
"489901","1","1","12","","4655971"
"501026","1","3","3","","4749728"
"490499","2","1","4","","4660937"
"457232","3","2","1","","4379228"
