"standalone_institution_id","survey_year","teaching_staff_id"
"1781","2015","1083905"
"1781","2015","1083906"
"1781","2015","1083907"
"1781","2015","1083908"
"1781","2015","1083909"
"1781","2015","1083910"
"1781","2015","1083911"
"1781","2015","1083912"
"3087","2015","1083989"
"3087","2015","1083990"
"3087","2015","1083991"
"3087","2015","1083992"
"3087","2015","1083993"
"3087","2015","1083994"
"3087","2015","1083995"
"3087","2015","1083996"
"3087","2015","1083997"
"14739","2015","1084177"
"14739","2015","1084178"
"14739","2015","1084179"
"14739","2015","1084180"
"14739","2015","1084181"
"14739","2015","1084182"
"14739","2015","1084183"
"1673","2015","1084184"
"1673","2015","1084185"
"1673","2015","1084186"
"1673","2015","1084187"
"1673","2015","1084188"
"1673","2015","1084189"
"1673","2015","1084190"
"1673","2015","1084191"
"2297","2015","1084294"
"2297","2015","1084295"
"2297","2015","1084296"
"2297","2015","1084297"
"2297","2015","1084298"
"2899","2015","1084345"
"2899","2015","1084346"
"2899","2015","1084347"
"2899","2015","1084348"
"2899","2015","1084349"
"5816","2015","1084359"
"5816","2015","1084360"
"3096","2015","1084361"
"3096","2015","1084362"
"3096","2015","1084363"
"3096","2015","1084364"
"3096","2015","1084365"
"3096","2015","1084366"
"3096","2015","1084367"
"3096","2015","1084368"
"3096","2015","1084369"
"3096","2015","1084370"
"3096","2015","1084371"
"6680","2015","1084582"
"6680","2015","1084583"
"12840","2015","1084584"
"9171","2015","1084597"
"9171","2015","1084598"
"2940","2015","1084700"
"2940","2015","1084701"
"2940","2015","1084702"
"2940","2015","1084703"
"2940","2015","1084704"
"2940","2015","1084705"
"2940","2015","1084706"
"13464","2015","1084739"
"13464","2015","1084740"
"5268","2015","1084776"
"5268","2015","1084777"
"6214","2015","1084787"
"6214","2015","1084788"
"10037","2015","1084827"
"10037","2015","1084828"
"12506","2015","1084838"
"15188","2015","1084868"
"15188","2015","1084869"
"15188","2015","1084870"
"15188","2015","1084871"
"15188","2015","1084872"
"2205","2015","1084941"
"2205","2015","1084942"
"2205","2015","1084943"
"2205","2015","1084944"
"2205","2015","1084945"
"2205","2015","1084946"
"2205","2015","1084947"
"8505","2015","1085133"
"8505","2015","1085134"
"14427","2015","1085198"
"14427","2015","1085199"
"14427","2015","1085200"
"10128","2015","1085277"
"10128","2015","1085278"
"2974","2015","1085303"
"2974","2015","1085304"
"2974","2015","1085305"
"2974","2015","1085306"
"2974","2015","1085307"
"2974","2015","1085308"
"2974","2015","1085309"
"14918","2015","1085674"
"14918","2015","1085675"
"14918","2015","1085676"
"14918","2015","1085677"
"8195","2015","1085744"
"8195","2015","1085745"
"6529","2015","1085805"
"6529","2015","1085806"
"1708","2015","1085917"
"1708","2015","1085918"
"1708","2015","1085919"
"1708","2015","1085920"
"1708","2015","1085921"
"1708","2015","1085922"
"1708","2015","1085923"
"13835","2015","1085924"
"13835","2015","1085925"
"13835","2015","1085926"
"13835","2015","1085927"
"13835","2015","1085928"
"13835","2015","1085929"
"12776","2015","1085947"
"12776","2015","1085948"
"12776","2015","1085949"
"12776","2015","1085950"
"12776","2015","1085951"
"12776","2015","1085952"
"4079","2015","1086041"
"4079","2015","1086042"
"5365","2015","1086045"
"5365","2015","1086046"
"13956","2015","1086049"
"13956","2015","1086050"
"13956","2015","1086051"
"13956","2015","1086052"
"13956","2015","1086053"
"3856","2015","1086067"
"3856","2015","1086068"
"5274","2015","1086102"
"5274","2015","1086103"
"13190","2015","1086295"
"13190","2015","1086296"
"10942","2015","1086297"
"10942","2015","1086298"
"10942","2015","1086299"
"10942","2015","1086300"
"10942","2015","1086301"
"10942","2015","1086302"
"10942","2015","1086303"
"8667","2015","1086311"
"8667","2015","1086312"
"8667","2015","1086313"
"8667","2015","1086314"
"8667","2015","1086315"
"8667","2015","1086316"
"8667","2015","1086317"
"8667","2015","1086318"
"15146","2015","1086345"
"1155","2015","1086366"
"1155","2015","1086367"
"15298","2015","1086394"
"15298","2015","1086395"
"15298","2015","1086396"
"3586","2015","1086436"
"3498","2015","1086543"
"3498","2015","1086544"
"10766","2015","1086545"
"10766","2015","1086547"
"354","2015","1086574"
"354","2015","1086575"
"2528","2015","1086609"
"2528","2015","1086610"
"2528","2015","1086611"
"2528","2015","1086612"
"2528","2015","1086613"
"2528","2015","1086614"
"2528","2015","1086615"
"2528","2015","1086616"
"2528","2015","1086617"
"677","2015","1086844"
"677","2015","1086845"
"677","2015","1086846"
"677","2015","1086847"
"677","2015","1086848"
"677","2015","1086849"
"677","2015","1086850"
"677","2015","1086851"
"677","2015","1086852"
"677","2015","1086853"
"14464","2015","1086943"
"14464","2015","1086944"
"3948","2015","1086946"
"3948","2015","1086947"
"13076","2015","1086953"
"13076","2015","1086954"
"12260","2015","1086973"
"12260","2015","1086974"
"1479","2015","1086975"
"1479","2015","1086976"
"1479","2015","1086977"
"1479","2015","1086978"
"1479","2015","1086979"
"5864","2015","1086989"
"5864","2015","1086990"
"12261","2015","1087009"
"12261","2015","1087010"
"4413","2015","1087011"
"4413","2015","1087012"
"9364","2015","1087153"
"9364","2015","1087156"
"9830","2015","1087226"
"9830","2015","1087227"
"14722","2015","1087324"
"14722","2015","1087325"
"2711","2015","1087328"
"2711","2015","1087329"
"2711","2015","1087330"
"2711","2015","1087331"
"2711","2015","1087332"
"2711","2015","1087333"
"2711","2015","1087334"
"2711","2015","1087335"
"2711","2015","1087336"
"2711","2015","1087337"
"2711","2015","1087338"
"549","2015","1087460"
"549","2015","1087461"
"549","2015","1087464"
"549","2015","1087468"
"549","2015","1087472"
"9677","2015","1087485"
"9677","2015","1087486"
"14482","2015","1087531"
"14482","2015","1087532"
"1506","2015","1087607"
"1506","2015","1087608"
"1506","2015","1087611"
"1506","2015","1087613"
"2720","2015","1087746"
"2720","2015","1087747"
"2720","2015","1087748"
"2720","2015","1087749"
"2720","2015","1087750"
"2720","2015","1087751"
"2720","2015","1087752"
"2720","2015","1087753"
"4863","2015","1087785"
"4863","2015","1087786"
"4863","2015","1087787"
"12127","2015","1087797"
"12127","2015","1087798"
"12726","2015","1087799"
"12726","2015","1087800"
"12726","2015","1087801"
"12726","2015","1087802"
"12726","2015","1087803"
"12726","2015","1087804"
"12726","2015","1087805"
"12726","2015","1087806"
"10805","2015","1087923"
"10805","2015","1087924"
"3633","2015","1087999"
"3633","2015","1088000"
"1774","2015","1088089"
"1774","2015","1088090"
"1815","2015","1088548"
"1815","2015","1088549"
"1815","2015","1088550"
"1815","2015","1088551"
"1815","2015","1088552"
"1815","2015","1088553"
"1815","2015","1088554"
"1815","2015","1088555"
"1518","2015","1088591"
"1518","2015","1088592"
"1518","2015","1088593"
"1518","2015","1088594"
"1518","2015","1088595"
"1518","2015","1088596"
"1518","2015","1088597"
"1518","2015","1088598"
"1518","2015","1088599"
"1518","2015","1088600"
"1167","2015","1088705"
"1167","2015","1088706"
"1167","2015","1088707"
"1167","2015","1088708"
"14940","2015","1088875"
"14940","2015","1088876"
"14940","2015","1088877"
"14940","2015","1088878"
"2667","2015","1088936"
"2667","2015","1088937"
"2667","2015","1088938"
"2667","2015","1088939"
"795","2015","1088953"
"795","2015","1088954"
"795","2015","1088955"
"795","2015","1088956"
"795","2015","1088957"
"795","2015","1088958"
"6384","2015","1089000"
"6384","2015","1089001"
"6847","2015","1088998"
"6847","2015","1088999"
"10955","2015","1089013"
"10955","2015","1089014"
"10955","2015","1089015"
"10955","2015","1089016"
"10955","2015","1089017"
"10955","2015","1089018"
"10955","2015","1089019"
"10955","2015","1089020"
"12877","2015","1089073"
"12877","2015","1089074"
"4317","2015","1089141"
"4317","2015","1089142"
"2535","2015","1089174"
"2535","2015","1089175"
"2535","2015","1089176"
"2535","2015","1089177"
"2535","2015","1089178"
"2535","2015","1089179"
"14872","2015","1089222"
"14872","2015","1089223"
"14872","2015","1089224"
"2543","2015","1089225"
"2543","2015","1089226"
"14765","2015","1089363"
"14765","2015","1089364"
"14765","2015","1089365"
"14765","2015","1089366"
"1967","2015","1089386"
"1967","2015","1089387"
"12285","2015","1089628"
"12285","2015","1089629"
"7822","2015","1089705"
"7822","2015","1089706"
"8676","2015","1089791"
"8676","2015","1089792"
"14874","2015","1090005"
"14874","2015","1090006"
"328","2015","1090079"
"328","2015","1090080"
"7397","2015","1090112"
"7397","2015","1090113"
"3555","2015","1090242"
"3555","2015","1090243"
"10873","2015","1090349"
"10873","2015","1090350"
"10873","2015","1090351"
"10873","2015","1090352"
"10873","2015","1090353"
"10873","2015","1090354"
"10873","2015","1090355"
"10873","2015","1090356"
"3621","2015","1090385"
"3621","2015","1090386"
"2158","2015","1090472"
"2158","2015","1090473"
"14573","2015","1090482"
"14573","2015","1090483"
"3073","2015","1090667"
"3073","2015","1090668"
"3073","2015","1090669"
"3073","2015","1090670"
"3073","2015","1090671"
"3073","2015","1090672"
"3073","2015","1090673"
"1536","2015","1090877"
"1536","2015","1090878"
"1536","2015","1090879"
"1536","2015","1090880"
"1536","2015","1090881"
"14772","2015","1090927"
"14772","2015","1090928"
"6748","2015","1091008"
"6748","2015","1091009"
"2282","2015","1091218"
"2282","2015","1091219"
"2282","2015","1091220"
"2282","2015","1091221"
"2282","2015","1091222"
"2282","2015","1091223"
"3105","2015","1091255"
"7901","2015","1091354"
"9982","2015","1091675"
"9982","2015","1091676"
"15252","2015","1091680"
"15252","2015","1091681"
"15252","2015","1091682"
"12911","2015","1091686"
"12911","2015","1091687"
"12102","2015","1091706"
"12102","2015","1091707"
"12102","2015","1091708"
"12102","2015","1091709"
"9035","2015","1091862"
"9035","2015","1091863"
"4617","2015","1091889"
"4617","2015","1091890"
"1527","2015","1091935"
"1527","2015","1091936"
"1527","2015","1091937"
"1527","2015","1091938"
"1527","2015","1091939"
"7092","2015","1091940"
"7092","2015","1091941"
"704","2015","1092061"
"704","2015","1092062"
"704","2015","1092063"
"704","2015","1092064"
"704","2015","1092065"
"704","2015","1092066"
"704","2015","1092067"
"709","2015","1092087"
"709","2015","1092088"
"709","2015","1092089"
"709","2015","1092090"
"709","2015","1092091"
"709","2015","1092092"
"709","2015","1092093"
"709","2015","1092094"
"709","2015","1092095"
"709","2015","1092096"
"709","2015","1092097"
"709","2015","1092098"
"709","2015","1092099"
"709","2015","1092100"
"5554","2015","1092149"
"5554","2015","1092150"
"5542","2015","1092181"
"5542","2015","1092182"
"12072","2015","1092185"
"12072","2015","1092186"
"1295","2015","1092475"
"1295","2015","1092476"
"1295","2015","1092477"
"1295","2015","1092478"
"1295","2015","1092479"
"1295","2015","1092480"
"12472","2015","1092642"
"12472","2015","1092643"
"12472","2015","1092644"
"12472","2015","1092645"
"12472","2015","1092646"
"12472","2015","1092647"
"12472","2015","1092648"
"12472","2015","1092649"
"5527","2015","1092773"
"5527","2015","1092774"
"5535","2015","1092775"
"5535","2015","1092776"
"5550","2015","1092777"
"5550","2015","1092778"
"5551","2015","1092779"
"5551","2015","1092780"
"5557","2015","1092781"
"5557","2015","1092782"
"5010","2015","1092957"
"5010","2015","1092958"
"1134","2015","1092974"
"1134","2015","1092975"
"1134","2015","1092976"
"1134","2015","1092977"
"1134","2015","1092978"
"1134","2015","1092979"
"1134","2015","1092980"
"1134","2015","1092981"
"15225","2015","1092982"
"15225","2015","1092983"
"15225","2015","1092984"
"15225","2015","1092985"
"15225","2015","1092986"
"1868","2015","1092987"
"1868","2015","1092988"
"2788","2015","1092989"
"2788","2015","1092990"
"2788","2015","1092991"
"2788","2015","1092992"
"2788","2015","1092993"
"2788","2015","1092994"
"2788","2015","1092995"
"14911","2015","1093025"
"14911","2015","1093026"
"14911","2015","1093027"
"14911","2015","1093028"
"14911","2015","1093029"
"14911","2015","1093030"
"13812","2015","1093118"
"10113","2015","1093121"
"14565","2015","1093128"
"12057","2015","1093142"
"6747","2015","1093143"
"6747","2015","1093144"
"14557","2015","1093145"
"14557","2015","1093146"
"14557","2015","1093147"
"14557","2015","1093148"
"14557","2015","1093149"
"14557","2015","1093150"
"1750","2015","1093343"
"1750","2015","1093344"
"1750","2015","1093345"
"1750","2015","1093346"
"1750","2015","1093347"
"1750","2015","1093348"
"1750","2015","1093349"
"1750","2015","1093350"
"1750","2015","1093351"
"1750","2015","1093352"
"1750","2015","1093353"
"1750","2015","1093354"
"1750","2015","1093355"
"1750","2015","1093356"
"2321","2015","1093367"
"2321","2015","1093368"
"2321","2015","1093369"
"2321","2015","1093370"
"2321","2015","1093371"
"14948","2015","1093401"
"14948","2015","1093402"
"14948","2015","1093407"
"1108","2015","1093633"
"1108","2015","1093634"
"1108","2015","1093635"
"1108","2015","1093636"
"1108","2015","1093637"
"1108","2015","1093638"
"1108","2015","1093639"
"1108","2015","1093640"
"7134","2015","1093723"
"7134","2015","1093724"
"2495","2015","1093856"
"2495","2015","1093857"
"2495","2015","1093858"
"2495","2015","1093859"
"2495","2015","1093860"
"2495","2015","1093861"
"2495","2015","1093862"
"6227","2015","1093874"
"6227","2015","1093875"
"2640","2015","1093888"
"2640","2015","1093889"
"2640","2015","1093890"
"2640","2015","1093891"
"2640","2015","1093892"
"2640","2015","1093893"
"4693","2015","1094045"
"4693","2015","1094046"
"2107","2015","1094140"
"2107","2015","1094141"
"14035","2015","1094218"
"14035","2015","1094219"
"12145","2015","1094294"
"12145","2015","1094295"
"12145","2015","1094296"
"12145","2015","1094297"
"1637","2015","1094312"
"1637","2015","1094313"
"14875","2015","1094424"
"14875","2015","1094425"
"1718","2015","1094439"
"1718","2015","1094440"
"1718","2015","1094441"
"1718","2015","1094442"
"1718","2015","1094443"
"1718","2015","1094444"
"1718","2015","1094445"
"1718","2015","1094446"
"1718","2015","1094447"
"1570","2015","1094455"
"1570","2015","1094456"
"1570","2015","1094457"
"1570","2015","1094458"
"1570","2015","1094459"
"1570","2015","1094460"
"12886","2015","1094484"
"12886","2015","1094485"
"4417","2015","1094672"
"4417","2015","1094673"
"3875","2015","1094731"
"3875","2015","1094732"
"13017","2015","1094775"
"13017","2015","1094776"
"4117","2015","1094881"
"4117","2015","1094882"
"10798","2015","1094911"
"10798","2015","1094912"
"3344","2015","1095051"
"3344","2015","1095052"
"3344","2015","1095053"
"3344","2015","1095054"
"3344","2015","1095055"
"6344","2015","1095156"
"6344","2015","1095157"
"5931","2015","1095179"
"5931","2015","1095180"
"13026","2015","1095181"
"13026","2015","1095182"
"14533","2015","1095204"
"2251","2015","1095366"
"2251","2015","1095367"
"2251","2015","1095368"
"2251","2015","1095369"
"2251","2015","1095370"
"2251","2015","1095371"
"2251","2015","1095372"
"9016","2015","1095373"
"5707","2015","1095374"
"5707","2015","1095375"
"5707","2015","1095376"
"5707","2015","1095377"
"5707","2015","1095378"
"5707","2015","1095379"
"5707","2015","1095380"
"5707","2015","1095381"
"7257","2015","1095384"
"3687","2015","1095444"
"3687","2015","1095445"
"3536","2015","1095630"
"3280","2015","1095631"
"3280","2015","1095632"
"3280","2015","1095633"
"3280","2015","1095634"
"3280","2015","1095635"
"3280","2015","1095636"
"3280","2015","1095637"
"3540","2015","1095642"
"3540","2015","1095643"
"8580","2015","1095647"
"8580","2015","1095648"
"8580","2015","1095649"
"8580","2015","1095650"
"8580","2015","1095651"
"8580","2015","1095652"
"774","2015","1095790"
"774","2015","1095791"
"774","2015","1095792"
"774","2015","1095793"
"1784","2015","1095829"
"1784","2015","1095830"
"1784","2015","1095831"
"1784","2015","1095832"
"1784","2015","1095833"
"1784","2015","1095834"
"1784","2015","1095835"
"1784","2015","1095836"
"1784","2015","1095837"
"1784","2015","1095838"
"2351","2015","1095899"
"2351","2015","1095901"
"2351","2015","1095902"
"2351","2015","1095903"
"2351","2015","1095904"
"2351","2015","1095905"
"2666","2015","1095915"
"2666","2015","1095916"
"2666","2015","1095917"
"2666","2015","1095918"
"2666","2015","1095919"
"8866","2015","1095967"
"8866","2015","1095968"
"799","2015","1096062"
"799","2015","1096063"
"799","2015","1096064"
"799","2015","1096065"
"6576","2015","1096081"
"6576","2015","1096082"
"7125","2015","1096090"
"7125","2015","1096091"
"10018","2015","1096117"
"10018","2015","1096118"
"6220","2015","1096122"
"6220","2015","1096123"
"14929","2015","1096124"
"14929","2015","1096125"
"14929","2015","1096126"
"3187","2015","1096274"
"3187","2015","1096275"
"3187","2015","1096276"
"3187","2015","1096277"
"3187","2015","1096278"
"3187","2015","1096279"
"3187","2015","1096280"
"2019","2015","1096309"
"2019","2015","1096310"
"2019","2015","1096311"
"2019","2015","1096312"
"2019","2015","1096313"
