"id","country_id","programme_id","discipline","total","girls","broad_discipline_group_id","level_id"
"51729","230","111","Mathematics","1","1","174","3"
"53193","117","036","Computer Engineering","6","2","017","4"
"55442","27","058","Hospitality & Tourism","34","24","057","4"
"56063","20","036","Non Medical","19","0","016","4"
"55176","160","050","Computer Science","1","1","017","4"
"54941","160","108","Pharmaceutics","1","0","076","3"
"58159","117","049","Dentistry","2","1","066","4"
"52606","117","050","ELECTRONICS AND COMMUNICATION","3","3","020","4"
"52861","153","036","Computer Science Engineering","3","0","017","4"
"51296","193","036","Computer Science Information Technology Electronic Communication Electrical &Electronics Electronics & Inst. Mechnichal civil Biotechnology Automobile Computer Application","3","0","026","4"
"59584","193","176","Science","1","1","113","4"
"50950","102","050","ISE","1","0","185","4"
"49272","117","012","Commerce","4","3","009","4"
"50915","244","157","Computer Science","11","1","107","1"
"49040","153","050","Electronics and Communication Engineeering","2","0","020","4"
"57507","153","111","Zoology","1","0","106","3"
"50918","244","157","Environmental Science","1","0","097","1"
"53011","25","036","Computer Science and Engineering","1","0","017","4"
"50146","27","006","Arts","2","0","178","4"
"55636","207","036","PT","3","0","026","4"
"51859","27","036","Electronics & Communication Engineering","4","2","020","4"
"55441","27","043","Management","79","48","133","4"
"59449","244","044","Management","1","0","055","4"
"50456","153","030","CBBt, CGBt, CBMi,","4","0","171","4"
"50980","153","012","COMPUTERS","1","1","009","4"
"58996","40","076","Bharathanattiyam Grade 1 to 8","49","49","028","7"
"54566","102","130","Computer Application","2","1","183","3"
"54992","153","036","Chemical","1","0","015","4"
"59351","160","030","Information Technology","1","0","185","4"
"48152","225","012","BBA","2","0","009","4"
"59750","102","132","CONSERVATIVE DENTISTRY & ENDODONTICS","2","1","066","3"
"50763","113","050","Mechanical Engineering","1","0","023","4"
"54902","145","155","Statistics","2","0","177","5"
"47201","40","129","MBBS","5","1","068","4"
"58648","153","130","MCA","5","1","183","3"
"53178","160","036","Chemical Engineering","1","0","015","4"
"47598","153","043","BBA","1","0","133","4"
"47538","232","043","I T Management","1","1","133","4"
"60419","102","036","Computer Science","1","1","017","4"
"53392","153","036","Civil","1","0","016","4"
"57309","151","030","Operation Theatre Technology","4","4","171","4"
"59194","18","126","MASTER OF BUSINESS ADMINISTRATION (MBA)","2","0","133","3"
"55178","117","050","Computer Science","1","0","017","4"
"60804","139","030","Science","7","5","171","4"
"53489","132","129","MBBS","41","23","068","4"
"50452","70","157","AGRICULRURE","1","1","001","1"
"57930","178","036","Bachelor of Technology","3","1","026","4"
"54686","232","049","Dentistry","1","1","066","4"
"53636","109","036","CSE","1","0","017","4"
"49603","56","109","Oriya","1","0","044","2"
"55273","230","043","BBA","1","1","133","4"
"54580","206","111","Bio Technology","1","0","146","3"
"54493","217","157","Political science","1","0","112","1"
"55348","230","035","Product Design","1","0","023","8"
"56229","139","122","Biomedical","1","1","026","3"
"61079","165","131","Medicine","1","0","068","3"
"51626","153","108","Pharmacy","7","2","076","3"
"58177","235","093","COMMERCE","1","0","009","3"
"51604","231","129","Medicine","1","1","068","4"
"60990","232","157","Architecture","1","0","014","1"
"53405","245","082","Architecture","1","1","014","6"
"53474","216","157","Law","1","0","052","1"
"59308","216","043","BUSINESS ADMINISTRATION","2","2","133","4"
"47164","145","124","Arts","1","1","031","3"
"57914","232","016","Bachelor of Design","1","1","180","4"
"53216","206","036","Mechanical Engineering","1","0","023","4"
"48397","246","012","Commerce","1","0","009","4"
"47922","207","012","Commerce","2","0","009","4"
"51827","228","111","IT","2","1","185","3"
"50784","102","027","Pharmacy","20","12","076","4"
"58854","246","157","Habitat Studies","1","0","116","1"
"51083","228","046","IT & Computers","1","1","183","4"
"54052","65","036","Civil","2","0","016","4"
"57141","153","036","Computer Engineering","12","0","017","4"
"50124","244","050","Electronics Engin","1","0","020","4"
"59633","153","025","Optometry","6","2","162","4"
"59436","206","036","Computer Engineering","1","0","017","4"
"59483","207","036","U.G","7","0","016","4"
"55993","230","129","Forensic Medicine","2","0","068","4"
"59861","27","176","ARTS","4","2","110","4"
"52511","115","043","Management","1","0","133","4"
"53610","40","049","Dental","1","1","066","4"
"55671","153","012","B.Com(P)","1","0","009","4"
"48329","231","006","Arts","1","1","178","4"
"56569","101","124","BUDDHISTST","1","0","008","3"
"53687","153","070","Physio","2","1","164","4"
"59597","232","030","Science","3","3","171","4"
"52963","182","111","Medical Biotechnology & Clinical Research","1","1","146","3"
"60063","244","082","Communicative EnglishEnglish","10","1","031","6"
"52089","160","157","Computer Science","1","0","095","1"
"50099","153","111","Haematology and Blood Banking","2","1","107","3"
"58867","206","012","Commerce","2","1","009","4"
"58161","231","157","ALL SUBJECTS","1","0","078","1"
"54272","111","111","Mathematics","1","0","174","3"
"56596","2","030","Computer Science","5","0","095","4"
"58492","160","036","Chemical Engineering","1","1","015","4"
"56194","193","036","Mechanical Engineering","3","0","023","4"
"52801","207","050","ELECTRONICS AND COMM","1","0","020","4"
"54597","217","124","Social Work","3","0","116","3"
"57571","160","031","Nursing","12","11","072","4"
"58407","244","111","Computer Science","2","0","095","3"
"54934","207","027","Pharmacy","23","5","076","4"
"53324","20","176","Political Science with International Relations","1","0","112","4"
"57112","247","126","MBA","1","0","133","3"
"50158","153","030","IT","6","1","171","4"
"59794","113","043","Management","1","0","133","4"
"59603","232","049","Not Applicable","1","1","066","4"
"47181","203","005","BAMS","1","1","064","4"
"52353","111","012","COMMERCE","2","0","009","4"
"58334","153","012","Business Studies","1","1","009","4"
"55358","182","193","PHARMACY","1","1","076","3"
"57908","166","016","Bachelor of Design","1","1","180","4"
"57918","46","036","Bachelor of Technology","1","0","026","4"
"58045","70","122","Fibre Science & Technology","2","0","026","3"
"52102","20","036","Computer Science & Engg","1","0","017","4"
"57444","151","046","Computer Science","1","1","183","4"
"49271","20","044","HOSPITAL MANAGEMENT","1","1","055","4"
"59249","15","016","Fashion communication","1","0","180","4"
"61270","20","030","B.Sc. (Design)","3","0","171","4"
"60763","230","082","PG Diploma in Traslation","2","0","041","6"
"52580","20","082","Electronics and  Telecommunication Engineering","3","0","020","6"
"59497","213","122","Computer Network And Information Security","1","0","017","3"
"60577","206","046","Computer Application (Evening)","1","0","183","4"
"57699","160","030","Agriculture ,Dairy Science ,Forensic Science ,Microbiology","3","1","171","4"
"59934","185","036","Computer Science & Engineering","1","0","017","4"
"52275","198","036","Electronics & Communication Engineering","1","1","020","4"
"58073","20","030","BIOTECHNOLOGY","1","1","171","4"
"58862","109","124","Social Work in Rural Development(RC)","1","1","116","3"
"52692","217","157","English","1","0","031","1"
"51530","153","030","Science","1","0","171","4"
"58164","2","176","ECONOMICS","3","0","109","4"
"50119","153","082","Electrical Engineering","4","0","019","6"
"51514","244","108","Pharmacy","1","0","076","3"
"53787","178","036","Aerospace","1","1","023","4"
"60057","244","046","Computer","2","0","183","4"
"54610","61","012","Commerce","2","1","009","4"
"53022","153","036","Mechanical Engineering","3","0","023","4"
"51358","211","012","Management Studies","1","0","009","4"
"53995","244","030","Information Technology","1","0","185","4"
"61514","206","030","B.Sc. (Biotechnology)","5","3","171","4"
"55006","153","046","Computer Applications","2","0","183","4"
"58067","2","111","COMPUTER SCIENCES","1","0","107","3"
"52222","32","126","Post Graduate","1","0","133","3"
"50455","102","031","Nsg","1","1","072","4"
"58804","20","122","R F Commn","1","0","026","3"
"50845","216","012","Commerce","4","2","009","4"
"61569","245","012","B.Com.","6","4","009","4"
"49278","153","012","Commerce","1","0","009","4"
"52406","247","093","COMMERCE","3","1","009","3"
"58839","153","129","Bio-science","9","3","068","4"
"59202","239","027","PHARMACY","1","0","076","4"
"60091","206","124","South Asian Studies","9","7","116","3"
"56325","165","009","Architecture","1","1","014","4"
"58072","20","030","MICROBIOLOGY","1","1","171","4"
"54091","244","089","LLM","2","0","052","3"
"49664","2","030","EMCs","2","1","095","4"
"49667","19","012","B.Com","18","0","009","4"
"51459","247","050","COMPUTER SCIENCE AND ENGINEERING","1","0","017","4"
"59930","20","036","Computer Science & Engineering","1","1","017","4"
"48410","2","044","Commerce","9","1","055","4"
"57538","80","043","Business Management","2","2","133","4"
"61512","206","016","B.Design","3","3","180","4"
"50581","101","046","Computers","1","0","183","4"
"60798","207","027","Pharmacy","1","0","076","4"
"49801","153","036","Mechanical Engineering","2","0","023","4"
"59798","247","030","Bio Technology","1","0","171","4"
"58668","215","186","MBA","2","1","133","8"
"47524","160","044","MANAGEMENT","3","1","055","4"
"57583","178","043","Business Management","4","2","133","4"
"49294","230","012","Management Studies","9","3","009","4"
"58442","224","050","Computer Science & Engineering","1","0","017","4"
"61167","216","027","B.PHARMACY","1","1","076","4"
"50210","153","036","CSE","1","0","017","4"
"60343","123","124","SOCIOLOGY","1","1","115","3"
"59153","151","111","Environmental Science","14","8","097","3"
"60500","153","043","Business Administration","4","0","133","4"
"55957","232","129","Pharmacology","5","3","068","4"
"51051","153","036","Electrical Engineering","7","0","019","4"
"59106","40","111","Yoga","6","4","107","3"
"53202","2","036","Electrical Engineering","5","0","019","4"
"55458","83","039","Arts","1","1","052","8"
"60978","206","030","Sports & Exercise Sciences","1","0","188","4"
"50252","207","046","Computer Application","24","1","183","4"
"57215","153","012","Commerce","2","2","009","4"
"53948","153","148","Public Health","3","0","167","3"
"60949","27","176","English","1","1","031","4"
"52415","245","044","MANAGEMENT","1","0","055","4"
"57595","216","006","Bachelor of Arts (Mass Communication)","1","1","178","4"
"48248","153","025","Management","34","19","162","4"
"61120","153","055","BHM&CT","2","1","057","4"
"61496","182","036","B.Tech. (Civil Engineering)","6","0","016","4"
"53145","151","124","Journalism and communication","1","1","051","3"
"53832","198","043","Business Admin","1","0","133","4"
"58836","92","043","Management","1","0","133","4"
"50729","103","046","Commerce","1","0","183","4"
"55669","116","180","B.Sc.(H) Maths","1","0","174","4"
"50880","217","046","Computer Application","1","1","183","4"
"56072","27","036","Non Medical","40","12","016","4"
"58929","244","036","Civil","1","0","016","4"
"51848","153","006","Arts","1","1","178","4"
"50341","244","036","Engineering","3","0","026","4"
"50129","153","030","medicallab technology","6","1","188","4"
"48575","216","050","Civil Engineering","2","1","016","4"
"59762","153","036","Civil Engineering","1","0","016","4"
"56888","46","124","Economics","1","0","109","3"
"53313","160","027","PHARMACY","3","1","076","4"
"51622","153","082","CE","8","0","016","6"
"59310","206","030","Biotechnology","1","1","171","4"
"61406","153","012","Integrated B.Com.- MBA","2","1","009","4"
"56203","230","030","Computer Science and Engineering","1","1","095","4"
"60062","102","082","Communicative EnglishEnglish","15","5","031","6"
"50559","203","027","B Pharm","29","12","076","4"
"50747","20","036","Computer Science & engg.","1","0","017","4"
"54058","206","012","COMMERCE WITH COMPUTER APPLICATION","11","10","009","4"
"57909","178","016","Bachelor of Design","4","3","180","4"
"57915","2","036","Bachelor of Technology","5","1","026","4"
"52077","160","111","M. Sc. (Ag.) Soil Science","2","0","001","3"
"51297","27","031","Nursing","1","1","072","4"
"59931","117","036","Computer Science & Engineering","1","0","017","4"
"59648","27","087","BA-LL.B. (Hons.)","6","5","052","4"
"47137","160","030","Nursing","1","1","188","4"
"54455","102","157","Botony","1","0","093","1"
"52369","202","006","Arts","7","2","178","4"
"54376","160","030","Information Technology","33","2","185","4"
"59834","153","126","MBA","0","0","133","3"
"56167","206","036","Chemical Engineering","1","0","015","4"
"59891","244","046","BCA","3","0","183","4"
"59724","153","005","All Subject","3","1","064","4"
"47135","207","012","Commerce","1","0","009","4"
"54575","111","093","Commerce","1","0","009","3"
"57451","153","046","Computer Science","5","0","183","4"
"56407","232","030","Chemistry","1","0","171","4"
"50198","153","126","Management","3","1","133","3"
"52003","113","157","Computer Science& Engineering","1","0","095","1"
"61615","160","036","Dairy Technology","1","0","013","4"
"48745","244","044","MANAGEMENT","1","0","055","4"
"61081","117","131","Radiodiagnosis","1","1","168","3"
"57028","217","153","Social Work","1","1","117","3"
"60977","206","030","Biomedical Sciences","7","6","171","4"
"55924","27","111","BOTANY","1","1","093","3"
"59401","223","036","Computer Science and Engineering","1","1","017","4"
