"standalone_institution_id","department_id","survey_year"
"14765","910834","2015"
"1967","910850","2015"
"12285","911068","2015"
"7822","911135","2015"
"8676","911212","2015"
"14874","911399","2015"
"328","911459","2015"
"7397","911487","2015"
"3555","911595","2015"
"10873","911688","2015"
"10873","911689","2015"
"10873","911690","2015"
"10873","911691","2015"
"10873","911692","2015"
"10873","911693","2015"
"10873","911694","2015"
"3621","911717","2015"
"2158","911788","2015"
"14573","911795","2015"
"3073","911973","2015"
"3073","911974","2015"
"3073","911975","2015"
"3073","911976","2015"
"3073","911977","2015"
"3073","911978","2015"
"1536","912172","2015"
"1536","912173","2015"
"1536","912174","2015"
"1536","912175","2015"
"14772","912220","2015"
"6748","912292","2015"
"2282","912489","2015"
"2282","912490","2015"
"2282","912491","2015"
"2282","912492","2015"
"2282","912493","2015"
"9982","912869","2015"
"15252","912872","2015"
"15252","912873","2015"
"12911","912876","2015"
"12102","912892","2015"
"12102","912893","2015"
"12102","912894","2015"
"9035","913027","2015"
"4617","913048","2015"
"1527","913087","2015"
"1527","913088","2015"
"1527","913089","2015"
"1527","913090","2015"
"7092","913091","2015"
"704","913198","2015"
"704","913199","2015"
"704","913200","2015"
"704","913201","2015"
"704","913202","2015"
"704","913203","2015"
"709","913217","2015"
"709","913218","2015"
"709","913219","2015"
"709","913220","2015"
"709","913221","2015"
"709","913222","2015"
"709","913223","2015"
"709","913224","2015"
"709","913225","2015"
"709","913226","2015"
"709","913227","2015"
"709","913228","2015"
"709","913229","2015"
"5554","913268","2015"
"5542","913293","2015"
"12072","913295","2015"
"1295","913554","2015"
"1295","913555","2015"
"1295","913556","2015"
"1295","913557","2015"
"1295","913558","2015"
"12472","913700","2015"
"12472","913701","2015"
"12472","913702","2015"
"12472","913703","2015"
"12472","913704","2015"
"12472","913705","2015"
"12472","913706","2015"
"5527","913814","2015"
"5535","913815","2015"
"5550","913816","2015"
"5551","913817","2015"
"5557","913818","2015"
"5010","913970","2015"
"1134","913983","2015"
"1134","913984","2015"
"1134","913985","2015"
"1134","913986","2015"
"1134","913987","2015"
"1134","913988","2015"
"1134","913989","2015"
"15225","913990","2015"
"15225","913991","2015"
"15225","913992","2015"
"15225","913993","2015"
"1868","913994","2015"
"2788","913995","2015"
"2788","913996","2015"
"2788","913997","2015"
"2788","913998","2015"
"2788","913999","2015"
"2788","914000","2015"
"14911","914024","2015"
"14911","914025","2015"
"14911","914026","2015"
"14911","914027","2015"
"14911","914028","2015"
"6747","914125","2015"
"14557","914126","2015"
"14557","914127","2015"
"14557","914128","2015"
"14557","914129","2015"
"14557","914130","2015"
"1750","914294","2015"
"1750","914295","2015"
"1750","914296","2015"
"1750","914297","2015"
"1750","914298","2015"
"1750","914299","2015"
"1750","914300","2015"
"1750","914301","2015"
"1750","914302","2015"
"1750","914303","2015"
"1750","914304","2015"
"1750","914305","2015"
"1750","914306","2015"
"2321","914315","2015"
"2321","914316","2015"
"2321","914317","2015"
"2321","914318","2015"
"14948","914344","2015"
"14948","914345","2015"
"1108","914540","2015"
"1108","914541","2015"
"1108","914542","2015"
"1108","914543","2015"
"1108","914544","2015"
"1108","914545","2015"
"1108","914546","2015"
"7134","914626","2015"
"2495","914755","2015"
"2495","914756","2015"
"2495","914757","2015"
"2495","914758","2015"
"2495","914759","2015"
"2495","914760","2015"
"6227","914769","2015"
"2640","914780","2015"
"2640","914781","2015"
"2640","914782","2015"
"2640","914783","2015"
"2640","914784","2015"
"4693","914922","2015"
"2107","914999","2015"
"14035","915066","2015"
"12145","915133","2015"
"12145","915134","2015"
"12145","915135","2015"
"1637","915144","2015"
"14875","915244","2015"
"1718","915255","2015"
"1718","915256","2015"
"1718","915257","2015"
"1718","915258","2015"
"1718","915259","2015"
"1718","915260","2015"
"1718","915261","2015"
"1718","915262","2015"
"1570","915267","2015"
"1570","915268","2015"
"1570","915269","2015"
"1570","915270","2015"
"1570","915271","2015"
"12886","915289","2015"
"4417","915448","2015"
"3875","915498","2015"
"13017","915534","2015"
"4117","915614","2015"
"10798","915640","2015"
"3344","915764","2015"
"3344","915765","2015"
"3344","915766","2015"
"3344","915767","2015"
"6344","915845","2015"
"5931","915863","2015"
"13026","915864","2015"
"2251","916027","2015"
"2251","916028","2015"
"2251","916029","2015"
"2251","916030","2015"
"2251","916031","2015"
"2251","916032","2015"
"5707","916033","2015"
"5707","916034","2015"
"5707","916035","2015"
"5707","916036","2015"
"5707","916037","2015"
"5707","916038","2015"
"5707","916039","2015"
"3687","916098","2015"
"3280","916262","2015"
"3280","916263","2015"
"3280","916264","2015"
"3280","916265","2015"
"3280","916266","2015"
"3280","916267","2015"
"3540","916271","2015"
"8580","916273","2015"
"8580","916274","2015"
"8580","916275","2015"
"8580","916276","2015"
"8580","916277","2015"
"774","916397","2015"
"774","916398","2015"
"774","916399","2015"
"1784","916434","2015"
"1784","916435","2015"
"1784","916436","2015"
"1784","916437","2015"
"1784","916438","2015"
"1784","916439","2015"
"1784","916440","2015"
"1784","916441","2015"
"1784","916442","2015"
"2351","916497","2015"
"2351","916498","2015"
"2351","916499","2015"
"2351","916500","2015"
"2351","916501","2015"
"2666","916509","2015"
"2666","916510","2015"
"2666","916511","2015"
"2666","916512","2015"
"8866","916550","2015"
"799","916636","2015"
"799","916637","2015"
"799","916638","2015"
"6576","916650","2015"
"7125","916654","2015"
"10018","916676","2015"
"6220","916678","2015"
"14929","916679","2015"
"14929","916680","2015"
"3187","916800","2015"
"3187","916801","2015"
"3187","916802","2015"
"3187","916803","2015"
"3187","916804","2015"
"3187","916805","2015"
"2019","916833","2015"
"2019","916834","2015"
"2019","916835","2015"
"2019","916836","2015"
"2019","916837","2015"
"2019","916838","2015"
"2641","916996","2015"
"2641","916997","2015"
"2641","916998","2015"
"2641","916999","2015"
"9241","917064","2015"
"15056","917065","2015"
"1517","917077","2015"
"1517","917078","2015"
"1517","917079","2015"
"1517","917080","2015"
"1517","917081","2015"
"1517","917082","2015"
"14850","917205","2015"
"14850","917206","2015"
"334","917368","2015"
"334","917369","2015"
"334","917370","2015"
"13416","917385","2015"
"8834","917420","2015"
"13917","917445","2015"
"14429","917457","2015"
"14429","917458","2015"
"14429","917459","2015"
"14429","917460","2015"
"14429","917461","2015"
"14429","917462","2015"
"14457","917507","2015"
"14457","917508","2015"
"14457","917509","2015"
"10900","917540","2015"
"10900","917541","2015"
"10900","917542","2015"
"10900","917543","2015"
"10900","917544","2015"
"4248","917558","2015"
"12141","917607","2015"
"2616","917608","2015"
"2616","917609","2015"
"2616","917610","2015"
"14883","917703","2015"
"14883","917704","2015"
"2421","917720","2015"
"9179","917722","2015"
"8096","917726","2015"
"12800","917751","2015"
"12800","917752","2015"
"12800","917753","2015"
"12800","917754","2015"
"12800","917755","2015"
"2755","917760","2015"
"2755","917761","2015"
"2755","917762","2015"
"2755","917763","2015"
"2755","917764","2015"
"12095","917785","2015"
"12095","917786","2015"
"12095","917787","2015"
"12095","917788","2015"
"2167","917791","2015"
"14706","917858","2015"
"14706","917859","2015"
"14706","917860","2015"
"14706","917861","2015"
"14706","917862","2015"
"14706","917863","2015"
"14706","917864","2015"
"14706","917865","2015"
"14706","917866","2015"
"14706","917867","2015"
"14706","917868","2015"
"14706","917869","2015"
"14706","917870","2015"
"14706","917871","2015"
"14706","917872","2015"
"14706","917873","2015"
"2204","917971","2015"
"2669","917982","2015"
"2669","917983","2015"
"2669","917984","2015"
"2669","917985","2015"
"2669","917986","2015"
"10347","918008","2015"
"10347","918009","2015"
"10347","918010","2015"
"10347","918011","2015"
"10347","918012","2015"
"10347","918013","2015"
"3180","918190","2015"
"3180","918191","2015"
"3180","918192","2015"
"3180","918193","2015"
"3180","918194","2015"
"4891","918204","2015"
"2659","918208","2015"
"2659","918209","2015"
"2659","918210","2015"
"2659","918211","2015"
"2659","918212","2015"
"1477","918242","2015"
"1477","918243","2015"
"1477","918244","2015"
"1477","918245","2015"
"1477","918246","2015"
"1477","918247","2015"
"13048","918322","2015"
"7102","918323","2015"
"8092","918373","2015"
"6241","918439","2015"
"14412","918442","2015"
"2430","918443","2015"
"2430","918444","2015"
"2430","918445","2015"
"2430","918446","2015"
"2430","918447","2015"
"14913","918579","2015"
"14913","918580","2015"
"14913","918581","2015"
"761","918582","2015"
"761","918583","2015"
"761","918584","2015"
"761","918585","2015"
"761","918586","2015"
"761","918587","2015"
"761","918588","2015"
"761","918589","2015"
"1964","918700","2015"
"1964","918701","2015"
"1964","918702","2015"
"1964","918703","2015"
"1964","918704","2015"
"1964","918705","2015"
"2679","918834","2015"
"2679","918835","2015"
"2679","918836","2015"
"14923","918842","2015"
"14923","918843","2015"
"12370","918846","2015"
"4287","918899","2015"
"2197","918978","2015"
"2197","918979","2015"
"2197","918980","2015"
"2197","918981","2015"
"2197","918982","2015"
"2197","918983","2015"
"2197","918984","2015"
"2197","918985","2015"
"2197","918986","2015"
"2197","918987","2015"
"10895","918992","2015"
"10895","918993","2015"
"10895","918994","2015"
"10895","918995","2015"
"10895","918996","2015"
"522","919088","2015"
"522","919089","2015"
"522","919090","2015"
"522","919091","2015"
"12309","919093","2015"
"14953","919096","2015"
"14953","919097","2015"
"14953","919098","2015"
"14953","919099","2015"
"14953","919100","2015"
"797","919263","2015"
"797","919264","2015"
"797","919265","2015"
"797","919266","2015"
"797","919267","2015"
"797","919268","2015"
"797","919269","2015"
"797","919270","2015"
"797","919271","2015"
"797","919272","2015"
"797","919273","2015"
"12703","919319","2015"
"1116","919333","2015"
"1116","919334","2015"
"1116","919335","2015"
"1116","919336","2015"
"1116","919337","2015"
"1116","919338","2015"
"2584","919370","2015"
"2584","919371","2015"
"2584","919372","2015"
"5627","919379","2015"
"5627","919380","2015"
"5627","919381","2015"
"5627","919382","2015"
"5627","919383","2015"
"5627","919384","2015"
"5627","919385","2015"
"4101","919429","2015"
"566","919468","2015"
"566","919469","2015"
"566","919470","2015"
"566","919471","2015"
"566","919472","2015"
"566","919473","2015"
"566","919474","2015"
"566","919475","2015"
"8937","919478","2015"
"15245","919519","2015"
"15158","919526","2015"
"2403","919554","2015"
"2403","919555","2015"
"2403","919556","2015"
"2403","919557","2015"
"2403","919558","2015"
"4948","919682","2015"
"4948","919683","2015"
"13227","919810","2015"
"1058","919891","2015"
"1058","919892","2015"
"1058","919893","2015"
"1058","919894","2015"
"1058","919895","2015"
"1058","919896","2015"
"1058","919897","2015"
"1058","919898","2015"
"1058","919899","2015"
"1578","919918","2015"
"1578","919919","2015"
"1578","919920","2015"
"1578","919921","2015"
"5750","919961","2015"
"5750","919962","2015"
"5750","919963","2015"
"5750","919964","2015"
"5750","919965","2015"
"5750","919966","2015"
"5750","919967","2015"
"5750","919968","2015"
"2513","919969","2015"
"2513","919970","2015"
"2513","919971","2015"
"2513","919972","2015"
"2513","919973","2015"
"2200","919974","2015"
"2160","919988","2015"
"2160","919989","2015"
"2160","919990","2015"
"2160","919991","2015"
"3110","920015","2015"
"3110","920016","2015"
"3110","920017","2015"
"3110","920018","2015"
"3110","920019","2015"
"4741","920022","2015"
"9191","920032","2015"
"1749","920054","2015"
"1749","920055","2015"
"1749","920056","2015"
"1749","920057","2015"
"1749","920058","2015"
"1749","920059","2015"
"1749","920060","2015"
"9243","920079","2015"
"13428","920120","2015"
"14787","920149","2015"
"2957","920154","2015"
"2957","920155","2015"
"2957","920156","2015"
"2957","920157","2015"
"2957","920158","2015"
"14842","920159","2015"
"14842","920160","2015"
"14572","920226","2015"
"7853","920257","2015"
"13912","920365","2015"
"1926","920377","2015"
"1926","920378","2015"
"1926","920379","2015"
"1926","920380","2015"
"1926","920381","2015"
"587","920410","2015"
"587","920411","2015"
"587","920412","2015"
"587","920413","2015"
"587","920414","2015"
"587","920415","2015"
"587","920416","2015"
"4128","920466","2015"
"8296","920468","2015"
"4238","920510","2015"
"1106","920543","2015"
"1106","920544","2015"
"1106","920545","2015"
"1106","920546","2015"
"1106","920547","2015"
"1106","920548","2015"
"14673","920681","2015"
"3567","920689","2015"
"3587","920691","2015"
"1475","920727","2015"
"1475","920728","2015"
"1475","920729","2015"
"1475","920730","2015"
"1475","920731","2015"
"1475","920732","2015"
"2970","920770","2015"
"2970","920771","2015"
"2970","920772","2015"
"2970","920773","2015"
"2970","920774","2015"
"2970","920775","2015"
"14955","920879","2015"
"14955","920880","2015"
"14955","920881","2015"
"14955","920882","2015"
"2135","920891","2015"
"9066","920919","2015"
"3135","920921","2015"
"669","920943","2015"
"669","920944","2015"
"669","920945","2015"
"669","920946","2015"
"669","920947","2015"
"669","920948","2015"
"2625","920966","2015"
"2625","920967","2015"
"2625","920968","2015"
"2625","920969","2015"
"14169","920979","2015"
"3361","920980","2015"
"3361","920981","2015"
"3361","920982","2015"
"3361","920983","2015"
"3361","920984","2015"
"633","920998","2015"
"633","920999","2015"
"633","921000","2015"
"2126","921099","2015"
"2126","921100","2015"
"2126","921101","2015"
"2126","921102","2015"
"2126","921103","2015"
"2126","921104","2015"
"2126","921105","2015"
"2126","921106","2015"
"2126","921107","2015"
"2126","921108","2015"
"2126","921109","2015"
"2126","921110","2015"
"12366","921233","2015"
"3090","921347","2015"
"3090","921348","2015"
"3090","921349","2015"
"10878","921393","2015"
"10878","921394","2015"
"10878","921395","2015"
"10878","921396","2015"
"10878","921397","2015"
"1110","921428","2015"
"1110","921429","2015"
"1110","921430","2015"
"1110","921431","2015"
"1981","921439","2015"
"1981","921440","2015"
"1981","921441","2015"
"1981","921442","2015"
"1981","921443","2015"
"15421","921463","2015"
"15421","921464","2015"
"15421","921465","2015"
"15421","921466","2015"
"15421","921467","2015"
"9132","921490","2015"
"3590","921504","2015"
"7349","921534","2015"
"2428","921557","2015"
"2428","921558","2015"
"2428","921559","2015"
"2428","921560","2015"
"2428","921561","2015"
"10920","921622","2015"
"10920","921623","2015"
"10920","921624","2015"
"10920","921625","2015"
"10920","921626","2015"
"10920","921627","2015"
"15391","921651","2015"
"15391","921652","2015"
"15391","921653","2015"
"15391","921654","2015"
"2484","921756","2015"
"2484","921757","2015"
"2484","921758","2015"
"2484","921759","2015"
"2484","921760","2015"
"2484","921761","2015"
"2127","921763","2015"
"13073","921792","2015"
"6459","921794","2015"
"3052","921809","2015"
"3052","921810","2015"
"3052","921811","2015"
"3052","921812","2015"
"3052","921813","2015"
"12709","921814","2015"
"14585","921815","2015"
"14585","921816","2015"
"14585","921817","2015"
"1974","921832","2015"
"1974","921833","2015"
"1974","921834","2015"
