"standalone_institution_id","survey_year","teaching_staff_sanctioned_strength_id"
"4153","2015","688502"
"4153","2015","688503"
"4153","2015","688504"
"4153","2015","688505"
"4153","2015","688506"
"7616","2015","688549"
"7616","2015","688550"
"7616","2015","688551"
"5716","2015","688624"
"5716","2015","688625"
"5716","2015","688626"
"5386","2015","688683"
"5386","2015","688684"
"5386","2015","688685"
"5386","2015","688686"
"6221","2015","688687"
"6221","2015","688688"
"6221","2015","688689"
"5696","2015","688797"
"5696","2015","688798"
"5696","2015","688799"
"5696","2015","688800"
"3072","2015","688819"
"3072","2015","688820"
"3072","2015","688821"
"15129","2015","688834"
"15129","2015","688835"
"15129","2015","688836"
"15324","2015","688932"
"15324","2015","688933"
"15324","2015","688934"
"15324","2015","688935"
"8121","2015","688990"
"8121","2015","688991"
"8121","2015","688992"
"10956","2015","689028"
"10956","2015","689029"
"10956","2015","689030"
"10956","2015","689031"
"5209","2015","689072"
"5209","2015","689073"
"5209","2015","689074"
"10937","2015","689118"
"10937","2015","689119"
"10937","2015","689120"
"10937","2015","689121"
"10937","2015","689122"
"10937","2015","689123"
"4234","2015","689156"
"4234","2015","689157"
"4234","2015","689158"
"4234","2015","689159"
"4234","2015","689160"
"4234","2015","689161"
"4234","2015","689162"
"4234","2015","689163"
"4234","2015","689164"
"15790","2015","689201"
"15790","2015","689202"
"10270","2015","689239"
"10270","2015","689240"
"10270","2015","689241"
"2138","2015","689252"
"2138","2015","689253"
"2138","2015","689254"
"15730","2015","689260"
"15730","2015","689261"
"15730","2015","689262"
"15730","2015","689263"
"6407","2015","689275"
"6407","2015","689276"
"6407","2015","689277"
"7543","2015","689308"
"7543","2015","689309"
"7543","2015","689310"
"7543","2015","689311"
"7543","2015","689312"
"3023","2015","689318"
"3023","2015","689319"
"3023","2015","689320"
"3023","2015","689321"
"3023","2015","689322"
"13775","2015","689329"
"13775","2015","689330"
"13775","2015","689331"
"15738","2015","689335"
"15738","2015","689336"
"15738","2015","689337"
"5721","2015","689341"
"5721","2015","689342"
"5721","2015","689343"
"4014","2015","689417"
"4014","2015","689418"
"4014","2015","689419"
"12369","2015","689434"
"12369","2015","689435"
"12369","2015","689436"
"3067","2015","689460"
"3067","2015","689461"
"3067","2015","689462"
"3067","2015","689463"
"3067","2015","689464"
"7647","2015","689632"
"7647","2015","689633"
"7647","2015","689634"
"3947","2015","689638"
"3947","2015","689639"
"3947","2015","689640"
"7810","2015","689704"
"7810","2015","689705"
"7810","2015","689706"
"6222","2015","689736"
"6222","2015","689737"
"6222","2015","689738"
"7006","2015","689739"
"7006","2015","689740"
"7006","2015","689741"
"3871","2015","689777"
"3871","2015","689778"
"3871","2015","689779"
"3871","2015","689780"
"3871","2015","689781"
"3581","2015","689789"
"3581","2015","689790"
"3581","2015","689791"
"3581","2015","689792"
"3581","2015","689793"
"5704","2015","689840"
"5704","2015","689841"
"5704","2015","689842"
"5704","2015","689843"
"15415","2015","689844"
"15415","2015","689845"
"15415","2015","689846"
"15415","2015","689847"
"15415","2015","689848"
"15601","2015","689855"
"15601","2015","689856"
"15601","2015","689857"
"15783","2015","689871"
"15783","2015","689872"
"15783","2015","689873"
"6223","2015","689880"
"6223","2015","689881"
"6223","2015","689882"
"15805","2015","689924"
"15805","2015","689925"
"15805","2015","689926"
"15805","2015","689927"
"15731","2015","689995"
"15731","2015","689996"
"15731","2015","689997"
"15731","2015","689998"
"5703","2015","690020"
"5703","2015","690021"
"5703","2015","690022"
"5703","2015","690023"
"10874","2015","690026"
"10874","2015","690027"
"10874","2015","690028"
"10874","2015","690029"
"10874","2015","690030"
"10874","2015","690031"
"10874","2015","690032"
"12762","2015","690037"
"12762","2015","690038"
"12762","2015","690039"
"15472","2015","690120"
"15472","2015","690121"
"15472","2015","690122"
"15708","2015","690135"
"15708","2015","690136"
"15708","2015","690137"
"15708","2015","690138"
"15470","2015","690177"
"15470","2015","690178"
"15470","2015","690179"
"12973","2015","690196"
"12973","2015","690197"
"12973","2015","690198"
"12973","2015","690199"
"15355","2015","690206"
"15355","2015","690207"
"2808","2015","690239"
"2808","2015","690240"
"3654","2015","690328"
"3654","2015","690329"
"3654","2015","690330"
"2925","2015","690350"
"2925","2015","690351"
"2925","2015","690352"
"5702","2015","690485"
"5702","2015","690486"
"5702","2015","690487"
"5702","2015","690488"
"13222","2015","690498"
"13222","2015","690499"
"13222","2015","690500"
"13210","2015","690525"
"13210","2015","690526"
"13210","2015","690527"
"13210","2015","690528"
"3664","2015","690532"
"3664","2015","690533"
"3664","2015","690534"
"3711","2015","690604"
"3711","2015","690605"
"3711","2015","690606"
"3677","2015","690607"
"3677","2015","690608"
"3677","2015","690609"
"4964","2015","690616"
"4964","2015","690617"
"4964","2015","690618"
"4964","2015","690619"
"4964","2015","690620"
"13842","2015","690662"
"13842","2015","690663"
"13842","2015","690664"
"2096","2015","690665"
"2096","2015","690666"
"2096","2015","690667"
"5254","2015","690668"
"5254","2015","690669"
"5254","2015","690670"
"6216","2015","690712"
"6216","2015","690713"
"6216","2015","690714"
"15734","2015","690718"
"15734","2015","690719"
"15734","2015","690720"
"15660","2015","690748"
"15660","2015","690749"
"15660","2015","690750"
"15660","2015","690751"
"15660","2015","690752"
"3631","2015","690768"
"3631","2015","690769"
"3631","2015","690770"
"3631","2015","690771"
"3631","2015","690772"
"9121","2015","690788"
"9121","2015","690789"
"9121","2015","690790"
"3908","2015","690794"
"3908","2015","690795"
"3908","2015","690796"
"4932","2015","690832"
"4932","2015","690833"
"4932","2015","690834"
"3506","2015","690849"
"3506","2015","690850"
"3506","2015","690851"
"14062","2015","690880"
"14062","2015","690881"
"14062","2015","690882"
"3481","2015","690911"
"3481","2015","690912"
"3481","2015","690913"
"3646","2015","690922"
"3646","2015","690923"
"3646","2015","690924"
"10897","2015","690936"
"10897","2015","690937"
"1775","2015","690969"
"1775","2015","690970"
"1775","2015","690971"
"15810","2015","690972"
"15810","2015","690973"
"15810","2015","690974"
"10988","2015","691056"
"10988","2015","691057"
"10988","2015","691058"
"10988","2015","691059"
"1550","2015","691085"
"1550","2015","691086"
"1550","2015","691087"
"1550","2015","691088"
"1550","2015","691089"
"1550","2015","691090"
"15691","2015","691218"
"15691","2015","691219"
"15691","2015","691220"
"15691","2015","691221"
"15123","2015","691273"
"15123","2015","691274"
"15123","2015","691275"
"562","2015","691276"
"562","2015","691277"
"562","2015","691278"
"562","2015","691279"
"562","2015","691280"
"562","2015","691281"
"9033","2015","691399"
"9033","2015","691400"
"9033","2015","691401"
"3496","2015","691468"
"3496","2015","691469"
"3496","2015","691470"
"3496","2015","691471"
"3496","2015","691472"
"2006","2015","691478"
"2006","2015","691479"
"2006","2015","691480"
"497","2015","691481"
"497","2015","691482"
"497","2015","691483"
"497","2015","691484"
"497","2015","691485"
"497","2015","691486"
"497","2015","691487"
"1802","2015","691520"
"1802","2015","691521"
"1802","2015","691522"
"1802","2015","691523"
"1802","2015","691524"
"1802","2015","691525"
"15423","2015","691620"
"15423","2015","691621"
"15423","2015","691622"
"13313","2015","691627"
"13313","2015","691628"
"13313","2015","691629"
"7795","2015","691729"
"7795","2015","691730"
"7795","2015","691731"
"13317","2015","691814"
"13317","2015","691815"
"13317","2015","691816"
"13316","2015","691821"
"13316","2015","691822"
"13316","2015","691823"
"13318","2015","691824"
"13318","2015","691825"
"13318","2015","691826"
"15807","2015","691841"
"15807","2015","691842"
"15807","2015","691843"
"12387","2015","691852"
"12387","2015","691853"
"12387","2015","691854"
"1554","2015","691861"
"1554","2015","691862"
"1554","2015","691863"
"2829","2015","691934"
"2829","2015","691935"
"2829","2015","691936"
"2829","2015","691937"
"2829","2015","691938"
"2829","2015","691939"
"2829","2015","691940"
"3283","2015","692007"
"3283","2015","692008"
"3283","2015","692009"
"3283","2015","692010"
"3283","2015","692011"
"3283","2015","692012"
"3283","2015","692013"
"3491","2015","692130"
"3491","2015","692131"
"3491","2015","692132"
"15564","2015","692301"
"15564","2015","692302"
"15564","2015","692303"
"13052","2015","692338"
"13052","2015","692339"
"13052","2015","692340"
"3655","2015","692402"
"3655","2015","692403"
"3655","2015","692404"
"13281","2015","692408"
"13281","2015","692409"
"13281","2015","692410"
"7249","2015","692416"
"7249","2015","692417"
"7249","2015","692418"
"3629","2015","692468"
"3629","2015","692469"
"3629","2015","692470"
"12140","2015","692471"
"12140","2015","692472"
"12140","2015","692473"
"12140","2015","692474"
"12140","2015","692475"
"4963","2015","692505"
"4963","2015","692506"
"4963","2015","692507"
"4955","2015","692539"
"4955","2015","692540"
"4955","2015","692541"
"4955","2015","692542"
"4955","2015","692543"
"4955","2015","692544"
"3529","2015","692557"
"3529","2015","692558"
"3529","2015","692559"
"3529","2015","692560"
"3529","2015","692561"
"3529","2015","692562"
"4165","2015","692570"
"4165","2015","692571"
"4165","2015","692572"
"13044","2015","692641"
"13044","2015","692642"
"13044","2015","692643"
"3701","2015","692654"
"3701","2015","692655"
"3701","2015","692656"
"10927","2015","692701"
"10927","2015","692702"
"10927","2015","692703"
"10927","2015","692704"
"10927","2015","692705"
"10927","2015","692706"
"10927","2015","692707"
"12927","2015","692776"
"12927","2015","692777"
"12927","2015","692778"
"12927","2015","692779"
"12927","2015","692780"
"12927","2015","692781"
"8698","2015","692782"
"8698","2015","692783"
"8698","2015","692784"
"8698","2015","692785"
"8698","2015","692786"
"2622","2015","692815"
"2622","2015","692816"
"2622","2015","692817"
"3926","2015","692818"
"3926","2015","692819"
"3926","2015","692820"
"3591","2015","692877"
"3591","2015","692878"
"3591","2015","692879"
"3618","2015","692892"
"3618","2015","692893"
"3618","2015","692894"
"2741","2015","692898"
"2741","2015","692899"
"2741","2015","692900"
"3484","2015","692914"
"3484","2015","692915"
"3484","2015","692916"
"3484","2015","692917"
"3484","2015","692918"
"3666","2015","692925"
"3666","2015","692926"
"3666","2015","692927"
"3666","2015","692928"
"3628","2015","692932"
"3628","2015","692933"
"3628","2015","692934"
"3628","2015","692935"
"3919","2015","692956"
"3919","2015","692957"
"3919","2015","692958"
"3533","2015","693072"
"3533","2015","693073"
"3533","2015","693074"
"5723","2015","693084"
"5723","2015","693085"
"5723","2015","693086"
"5723","2015","693087"
"13280","2015","693112"
"13280","2015","693113"
"13280","2015","693114"
"13280","2015","693115"
"9814","2015","693215"
"9814","2015","693216"
"9814","2015","693217"
"15450","2015","693218"
"15450","2015","693219"
"15450","2015","693220"
"15631","2015","693221"
"15631","2015","693222"
"15631","2015","693223"
"521","2015","693227"
"521","2015","693228"
"521","2015","693229"
"521","2015","693230"
"15067","2015","693259"
"15067","2015","693260"
"15067","2015","693261"
"14072","2015","693262"
"14072","2015","693263"
"14072","2015","693264"
"14072","2015","693265"
"14072","2015","693266"
"13029","2015","693281"
"13029","2015","693282"
"13029","2015","693283"
"7115","2015","693401"
"7115","2015","693402"
"7115","2015","693403"
"3653","2015","693490"
"3653","2015","693491"
"3653","2015","693492"
"12914","2015","693527"
"12914","2015","693528"
"9019","2015","693554"
"9019","2015","693555"
"9019","2015","693556"
"2093","2015","693600"
"2093","2015","693601"
"2093","2015","693602"
"1225","2015","693655"
"1225","2015","693656"
"1225","2015","693657"
"13047","2015","693670"
"13047","2015","693671"
"13047","2015","693672"
"13047","2015","693673"
"15368","2015","693735"
"15368","2015","693736"
"15368","2015","693737"
"15368","2015","693738"
"15368","2015","693739"
"1875","2015","724635"
"1875","2015","724636"
"1875","2015","724637"
"1875","2015","724638"
"1875","2015","724639"
"15530","2015","724741"
"15530","2015","724742"
"15530","2015","724743"
"15664","2015","724766"
"15664","2015","724767"
"15664","2015","724768"
"15664","2015","724769"
"15505","2015","724794"
"15505","2015","724795"
"15505","2015","724796"
"1769","2015","724813"
"1769","2015","724814"
"1769","2015","724815"
"1769","2015","724816"
"1769","2015","724817"
"3592","2015","724854"
"3592","2015","724855"
"3592","2015","724856"
"3592","2015","724857"
"3901","2015","724871"
"3901","2015","724872"
"3901","2015","724873"
"3466","2015","724882"
"3466","2015","724883"
"3466","2015","724884"
"14119","2015","724888"
"14119","2015","724889"
"14119","2015","724890"
"1556","2015","724909"
"1556","2015","724910"
"1556","2015","724911"
"1556","2015","724912"
"1556","2015","724913"
"15662","2015","724919"
"15662","2015","724920"
"15662","2015","724921"
"15625","2015","724929"
"15625","2015","724930"
"15625","2015","724931"
"15592","2015","724947"
"15592","2015","724948"
"15592","2015","724949"
"15592","2015","724950"
"1643","2015","724953"
"1643","2015","724954"
"1643","2015","724955"
"1643","2015","724956"
"1643","2015","724957"
"14038","2015","724973"
"14038","2015","724974"
"14038","2015","724975"
"15657","2015","724989"
"15657","2015","724990"
"15657","2015","724991"
"15657","2015","724992"
"14558","2015","725010"
"14558","2015","725011"
"14558","2015","725012"
"14558","2015","725013"
"15441","2015","725018"
"15441","2015","725019"
"15441","2015","725020"
"2075","2015","725078"
"2075","2015","725079"
"2075","2015","725080"
"2075","2015","725081"
"15440","2015","725091"
"15440","2015","725092"
"15440","2015","725093"
"3945","2015","725104"
"3945","2015","725105"
"3945","2015","725106"
"10388","2015","725107"
"10388","2015","725108"
"2238","2015","725131"
"2238","2015","725132"
"2238","2015","725133"
"1796","2015","725151"
"1796","2015","725152"
"1796","2015","725153"
"1796","2015","725154"
"1796","2015","725155"
"1731","2015","725156"
"1731","2015","725157"
"1731","2015","725158"
"1731","2015","725159"
"4873","2015","725168"
"4873","2015","725169"
"4873","2015","725170"
"4873","2015","725171"
"4873","2015","725172"
"1872","2015","725173"
"1872","2015","725174"
"1872","2015","725175"
"15943","2015","725176"
"15943","2015","725177"
"15943","2015","725178"
"15943","2015","725179"
"3969","2015","725180"
"3969","2015","725181"
"3969","2015","725182"
"15727","2015","725265"
"15727","2015","725266"
"15727","2015","725267"
"15727","2015","725268"
"1874","2015","725315"
"1874","2015","725316"
"1874","2015","725317"
"4862","2015","725350"
"4862","2015","725351"
"4862","2015","725352"
"15541","2015","725353"
"15541","2015","725354"
"15541","2015","725355"
"15598","2015","725364"
"15598","2015","725365"
"15598","2015","725366"
"14043","2015","725376"
"14043","2015","725377"
"14043","2015","725378"
"14043","2015","725379"
"3310","2015","725401"
"3310","2015","725402"
"3310","2015","725403"
"15681","2015","725414"
"15681","2015","725415"
"15681","2015","725416"
"1692","2015","725460"
"1692","2015","725461"
"13082","2015","725473"
"13082","2015","725474"
"13082","2015","725475"
"6663","2015","725482"
"6663","2015","725483"
