"id","intake_capacity","name","students_residing","type_id"
"184057","58","Boys Hostel (Research)(Souparnika)","58","1"
"155844","200","D.Y.Patil Hostel","2","2"
"174904","108","NIVEDHITHA","108","2"
"177236","50","Girls Hostel(Under Construction)","0","2"
"156411","30","Ganga","0","2"
"183817","287","Campus 3 Girls Hostel I","273","2"
"153134","164","BVM Hostel","129","1"
"156055","300","Lokmanya Tilak Boys Hostel","247","1"
"152393","50","Girls Hostel","0","2"
"190635","125","SANJOE I","125","1"
"188647","200","Rajiv Gandhi Girls Hostel","150","2"
"176393","200","GIRLS HOSTEL","95","2"
"172247","100","RIT Boys Hostel","60","1"
"156010","280","Boys Hostel","129","1"
"167047","200","RAJEEV BOYS HOSTEL","80","1"
"155923","80","HKESs Golden Jubilee Girls Hostel","77","2"
"183717","120","BOYS HOSTEL","120","1"
"163325","800","Girls hostel","720","2"
"159045","65","Vidyapeeth Hostel","64","1"
"160420","450","JAMIA GIRLS HOSTEL","22","2"
"193626","70","GIRLS HOSTEL","40","2"
"166171","150","Alimchand Hemandas Hostel","150","1"
"189980","200","SAVE COLLEGE OF NURSING","160","2"
"169119","220","GSRM Girls Hostel sanik,lko","25","2"
"156343","180","SCHMCT - 1","0","1"
"193935","40","s s sainath hostel","0","1"
"188580","100","Terasa","0","2"
"157225","352","S.P.H BOYS HOSTEL","11","1"
"174946","569","Sir Syed Hall (North)","800","1"
"150979","100","College Hostel","0","2"
"189651","100","Sanatana Dharma ladies Hostel","104","2"
"180593","255","Hostel H (Sirpur) B-II","255","1"
"156664","20","Cosmic hostel for boys","0","1"
"178069","291","TADEPALLI","273","1"
"158445","40","Raja Rammohun Roy Mahavidyalaya Chatrinivas","10","2"
"177988","120","Suraksha","50","2"
"173531","100","SC/ST Hostel","76","1"
"178436","240","SNS NURSING COLLEGE GIRLS HOSTEL","46","2"
"184664","100","Girls Hostel","100","2"
"168488","260","Sadabai Girls Hostel","225","2"
"172634","90","sri nirvanaswamy girls hostel","40","2"
"192567","40","Surender Singh Memorial","0","2"
"153964","50","Block-2","30","2"
"171699","150","Holy Spirit Study Home","35","2"
"175761","1092","Girls Hostel","793","2"
"185456","20","Arhint City, kalyan Bhiwa ndi Road, Near Saibab a , Bhiwa ndi","20","1"
"191403","60","H10","54","1"
"170371","12","Boys Hostel (Outside the Campus)","9","1"
"186961","50","Mahatma Hostel","17","3"
"193969","300","SDML DUGGAR GIRLS HOSTEL","130","2"
"160833","30","B.V.V. Sangha's S.R.K. Arts Commerce & Science","30","1"
"157443","500","DR. SUBHASH TECHNICAL CAMPUS BOYS HOSTEL","500","1"
"161701","50","Ashrith Nursing Boys Hostel","2","1"
"156560","69","SLBS Polytechnic College Block 1","42","1"
"152610","50","Dayanand Boys Hostel","17","1"
"176186","40","Bethany Womens Hostel","12","2"
"194244","200","G.S.G.D.GIRLS HOSTEL","155","2"
"184405","242","Nursing Girls","24","2"
"154364","24","Girls' Hostel, Rani Dhanya Kumari College","0","2"
"186944","80","Shri Shivaji Girls Hostel","0","2"
"187216","150","hostel one","90","1"
"149497","139","DNYANGANAG GIRLS HOSTEL","52","2"
"173734","78","Vivekanand Hostel","78","1"
"155773","6","GAIN boys hostel","4","1"
"186939","200","College of Agriculture Hostel","100","2"
"192964","50","EBGHMC GIRLS HOSTEL","30","2"
"178845","100","M.R.GIRLS HOSTEL","80","2"
"154949","50","Bapuji B-Schools Girls Hostel","50","2"
"174673","670","THANGAVELU ENGINEERING COLLEGE","178","1"
"159331","20","Hostel-1","0","1"
"152842","64","Boys Hostel","48","1"
"169588","210","Aryabhatt Bhawan-3 (H11)","208","1"
"150495","50","SAVITREE HOSTAL","26","1"
"184579","48","A-BLOCK","48","1"
"192066","76","Boys Hostel","35","1"
"185931","98","Sister Nivedita Hostel","98","2"
"148507","74","PGDM","74","2"
"163717","150","Azad","3","1"
"189079","120","LIFE LINE GIRLS HOSTEL,MATHURA","85","2"
"161142","60","Tengging Hostel (Girl's)","62","2"
"191478","150","Hoysala Boys Hostel","286","1"
"186972","480","Ganga-A & Cauvery-B -SLIMS","324","1"
"174913","184","SNGIST Girls Hostel","123","2"
"187525","8","nk boys hostel","8","1"
"174778","175","Suseela Sadanam Ladies Hostel","147","2"
"181279","100","LH2 THURASSERY","89","2"
"154368","250","Pimpri Chinchwad Education Trust Girls Hostel","50","2"
"155056","300","P B Boys Hostel","143","1"
"167605","30","Welfare Hostel","30","2"
"181198","168","Girls Hostel","60","2"
"194119","80","Subarnapur ANM Girls Hostel","80","2"
"191723","180","KMEA GIRLS HOSTEL","158","2"
"151662","35","Anand Byos Hoste","0","1"
"156392","66","Shri Bhagubhai Premchan Hostel For College Students","38","2"
"175509","15","NAVAJYOTHI HOSTEL","0","2"
"173131","192","Carmichael Hall Kol-9","192","1"
"167811","70","Ramanujan","60","1"
"173690","180","BOYS HOSTEL - IV","162","1"
"155855","50","Boys hostel","40","1"
"193450","300","Nurses Hostel","300","3"
"167920","120","Girls Hostel","8","2"
"170939","102","A.T.3 Girl's Hall","102","2"
"166101","150","Block-1","150","2"
"170044","180","JYOTHI SCHOOL OF NURSING","140","2"
"185359","20","K.M Girls Hostel","14","2"
"189297","61","Urja Hostel, Chatha Campus","61","2"
"191255","40","Govt.IASE womens hostel ,Thrissur","30","2"
"178086","540","GMR Polytechnic Attached Hostel","540","1"
"192629","200","VIMS Nursing Hostel","76","2"
"161458","75","Srivavas Hotel","6","2"
"186003","40","JAMES COLLEGE MENS HOSTEL","7","1"
"151308","160","H.L. College of Commerce Hostel","160","1"
"173774","255","Swami Vivekananda Block","215","1"
"152453","150","Maharaja Samskrit College Hostel","150","1"
"194242","50","Bbsr Hostel","48","2"
"154137","80","VIVEKANANDA CHATRABAS","80","1"
"188629","140","Motherteresa","25","2"
"182877","417","Symbiosis Infotech Campus, Hinjewadi","407","2"
"148869","200","MAHISAGAR HOSTEL","70","1"
"170074","20","BLOCK-2","13","1"
"186829","120","Campus Ladies Hostel","100","2"
"166895","75","Dinamyee Devi Chhatrinibas","60","2"
"150960","40","PRIYADARSHNI GIRLS HOSTEL","40","2"
"162660","50","COLLEGE CAMPUS, GUDLAVALLERU","43","2"
"189946","20","CAT BOY'S HOSTEL","20","1"
"171567","250","MARIA GIRLS HOSTEL","150","2"
"171098","42","MTES Boys Hostel","0","1"
"177406","80","Dental Hostel","75","2"
"160194","24","Amrit Bhawan","8","3"
"191941","297","SUTAMS LADIES HOSTEL","206","2"
"153453","15","Girls Hostel","3","2"
"188953","76","Interns","43","1"
"193828","25","GANJDUNDWARA COLLEGE GIRLS HOSTEL","20","2"
"171830","100","K R E Society's Hostel","25","2"
"193972","2100","Jasper Hostel","1962","1"
"164230","100","DAMITS GIRL'S HOSTEL","9","2"
"184397","40","MAHATMA GANDHI","30","1"
"181001","50","Dr.D.Y.Patil Boys Hostel","30","1"
"192061","180","CHARAK HOSTEL","150","1"
"149783","60","Smt. Nalibahen Chhotalal Mehta Girls Hostel","32","2"
"156040","30","Abhinav Chintamani Girls Hostel","17","2"
"151507","30","BOYS HOSTEL","0","1"
"191368","50","Govt.S.T.School,Tangi","20","1"
"175216","150","GENTS HOSTEL","55","1"
"158633","500","Sagar Boys Hostel","300","1"
"149036","85","IIBS Old","36","1"
"190299","150","A. C.ROY  HALL","147","1"
"170881","60","Vidyanjali","60","2"
"192359","148","Dr R Ahmed Dental College Boys Hostel","141","1"
"160962","60","Vivek","60","1"
"165997","1000","Smt. M.J.Malani","800","2"
"194325","30","JAINUDDIN ZAWERI POLYTECHNIC BOYS HOSTEL","14","1"
"172393","132","Saraswati","60","2"
"172351","50","TECA BOYS HOSTEL","29","1"
"167087","25","Jayarudra Women's Hostel","10","2"
"177356","100","Srinivas Girls Hostel","100","2"
"162889","60","Jedhe More Boy's Hostel","49","1"
"159013","22","NIBEDITA BHABAN","0","2"
"162672","200","Boys Hostel","70","1"
"150700","433","VISHWA GANGA,,,","218","1"
"159456","100","chinab valley girls hostel","0","2"
"182030","300","Girls' Hostel - 2","39","2"
"158145","90","VISHVESHVARAIYA HOSTEL","90","1"
"166848","30","Govt.P.G.College Boys Hostel Neemuch","30","1"
"162482","148","Girls' Hostel for Professional Courses","148","2"
"193899","40","Panchasheel Homoeocopathic Hostel No: 1","35","2"
"193513","84","Boys Hostel Block H-1","25","1"
"185408","250","NIGHTINGALE NESTLE","165","2"
"193439","55","Rupchand Prasad","25","1"
"171201","60","4th Hostel","24","1"
"165663","108","Sahyadri-1","106","1"
"187970","484","Undergraduate Women's Hostel","484","2"
"176145","70","ST AUGUSTINES HOSTEL RAMAPURAM","68","2"
"170807","264","Lachit Hostel","110","1"
"158006","231","MGM Hostl","231","2"
"179596","125","Hindu Girls College","18","2"
"172555","1000","Oxford General Boys Hostel","0","1"
"166270","200","New Hostel","80","1"
"186696","50","cottage NRI","15","2"
"173878","300","NIRWANA","256","1"
"176535","160","BCR Hall","160","1"
"173823","132","Brown (Old Block & New Block)","82","1"
"153675","150","Girls Hostel - 1","150","2"
"160796","300","S.SATHASIVAN RENGABAI STUDENT HOSTEL","165","1"
"152816","20","ISSW Hostel","12","1"
"165982","50","GRD GIRLS HOSTEL, DEHRADUN","39","2"
"160360","60","LADIES HOSTEL-II","64","2"
"160864","35","Girls Hostel","8","2"
"160954","100","DEEPASIKHA LADIES HOSTEL","50","2"
"173661","100","GIRLS HOSTEL","70","2"
"179855","90","DSW2","69","2"
"165579","80","Sahid Bhagat Singh","35","1"
"185989","40","victoryhostel","40","2"
"185696","270","Girls Hostel","66","2"
"154153","405","Balaji Hostel","217","1"
"167378","366","Mahatma Gandhi Block","351","1"
"184191","100","doctors hostel","100","1"
"154033","15","SJMIT LADIES HOSTEL","10","2"
"157449","155","M J M Boys Hostel","146","1"
"158308","250","Medical 250 Bed Hostel","129","1"
"177693","160","BOYS HOSTEL","145","1"
"167701","50","AYUSH COEDU GIRLS HOSTEL MARWAHI","37","2"
"191031","30","PhD Hostel","30","1"
"153366","70","Girls Hostel","45","2"
"170657","500","Sakthi Hostel","50","2"
"171251","96","Ladies-Annexure","93","2"
"155173","136","Dr. G.D.Pol Foundation- Hostel","126","3"
"187382","104","HOSTEL 3","73","1"
"183702","200","Bangalore City School Girls Hostel","120","2"
"191118","40","Birsa Munda","52","1"
"155663","42","GH2","42","2"
"168586","100","GOBINDAPUR ACADEMY BOYS HOSTEL","43","1"
"184717","146","Mens Hostel","74","1"
"167343","50","VIDYA BHAVAN","6","1"
"185506","90","Boys Hostel","90","1"
"163668","600","ST MARYS HOSTEL","80","2"
"160106","102","PG-3","100","1"
"169965","50","ladies hostel","28","2"
"188867","20","CAC GIRLS HOSTEL","10","2"
"160254","300","Boys Hostel","0","1"
"186293","350","Sri santhoshi Ladies Hostel","84","2"
"179552","72","GOVT WOMENS POLYTECHNIC GIRLS HOSTEL","72","2"
"189532","114","Varsha","114","2"
"153578","30","BOYS HOSTEL KAGAL","5","1"
"168705","156","Al-Badar Dental College, Girls Hostel, Gulbarga","90","2"
"164057","60","Hostel-I","52","2"
"170730","250","NCO Block","250","1"
"174174","80","NORTH POLYTECHNIC HOSTEL","16","1"
"155255","16","Saraswati Gurukul Vidyapeeth Munari-Varanasi","16","2"
"172698","250","R R Boys Hostel","100","1"
"154054","200","Sevamanidr Hostel","48","2"
"176104","60","Veterinary Hostel Block - 1","60","1"
"158911","600","Boys Hostel","416","1"
"161393","162","C Block","60","1"
"185976","40","Resort Hostel - Block C","17","1"
"156979","100","Girls Hostel","89","2"
"177834","120","St. Stephen's Hostel","120","2"
"188759","189","Ladies Hostel","135","2"
"168307","50","KAVERI","3","2"
"187155","300","Girls Hall of Residence","262","2"
"189361","240","MAHODADHI GENTS HOSTEL","240","1"
"157739","150","bhagyalaxmi nursing hostel in dr yogesh upadhyay building modasa","120","2"
"191095","60","BHOJIA NURSING HOSTEL","38","2"
"189435","90","NEW HOSTEL","93","1"
"153060","90","University Boys Hostel","84","1"
"148433","306","A & F  block","230","1"
"184357","192","SKIET","22","1"
"194104","66","Junior Boys Hostel","28","1"
"164544","24","Girls Hostel","24","2"
"158682","142","Gujarat University Girls Hostel Block A","142","2"
"180654","348","Indivar Bhawan","344","1"
"163877","204","School of Fashion Technology Hostel","165","2"
"174287","284","UG STUDENTS","258","1"
"165226","135","HOSTEL-2","110","1"
"178611","200","SMTCK Hostel - Block 2","60","1"
"181067","50","KMCT COLLEGE OF ARCHITECTURE GIRLS HOSTEL","40","2"
"177325","100","THATHA SCHOOL OF NURSING","6","1"
"179628","102","TJC Hostel","53","1"
"167951","50","Boys Hostel","20","1"
"187627","200","Sridevi","303","2"
"164238","50","Adivasi Boys Hostel","87","1"
"152255","145","Shri Vinoba Bhave Nurses Hostel,Silvassa.","138","2"
"167966","20","Hostel 3","10","1"
"187674","200","LUTHERAN EDUCATION HALL","50","1"
"168319","48","Block III","164","2"
"162377","150","Marathwada Mitra Mandal's Boys Hostel","7","1"
"158054","120","BOYS HOSTEL MAM COLLEGE","108","1"
"157792","50","PATEL SHEETALBEN BHAKTIBHAI","0","2"
"161583","12","RINPOCHE HOSTEL","0","1"
"174549","50","KANARA COLLEGE SOCIETY HOSTEL","8","2"
"174806","60","BELTOLA BOYS HOSTEL","60","1"
"182529","112","KKWagh Btech & Allied colleges Girl's Hostel1","2","2"
"169334","600","BOYS HOSTEL","600","1"
"160356","45","EKALABYA HOSTEL(SC/ST)","49","1"
"175170","130","Nehru Block","130","1"
"178044","80","Smt. Kashibai Navale Medical College PG Girls Hostel","52","2"
"190870","165","Ladies Hostel","165","2"
"193981","250","Girls Hostel","4","2"
"175309","50","Udaya Boys Hostel","0","1"
"151823","30","Dinesh College of Education Hostel","12","2"
"190704","50","Jnana Bharathi Hostel","21","2"
"176194","60","MES KALLADI COLLEGE,LADIES HOSTEL","40","2"
"182992","136","Tharangini","200","2"
"172549","30","SLN Boys Hostel","30","1"
"179086","150","BEST DENTAL SCIENCE COLLEGE","139","2"
"167912","120","SURYA GIRLS","9","2"
"186045","16","GIRLS","10","2"
"155946","30","Lohiya girls hostel","15","2"
"162425","50","Gramonnati Mandal","0","2"
"171522","40","Idhayaam B.Ed., Boys Hostel","20","1"
"172896","50","E.S College of Nursing, Villupuram","25","1"
"193486","150","S.V.P.N.C & KR EDUCATIONAL SOCIETY BOYS HOSTEL","100","1"
"192849","160","HOLY FAMILY HOSTEL","20","2"
"170504","336","Gilbreth Hall  (Twin sharing)","120","2"
"167522","80","Boys' hostel 7","79","1"
"152778","180","Boys Hostel-1","180","1"
"163280","178","Boys Hostel","25","1"
"174925","230","Hostel No. 2","221","1"
"150919","80","Girls Hostel","72","2"
"178265","250","Vishalakshi Illam PG Girls Hostel","26","2"
"170763","120","Al-Barkaat Gama Bhai Hostel","8","1"
"155843","100","D.Y.Patil Hostel","1","1"
"158645","48","Kasturba Hostel","44","2"
"178109","10","KULSUM BIBI GIRLS HOSTEL","10","2"
"187976","20","VSS & NSCB BOYS' HOSTEL","20","1"
"181942","162","Doctors Hostel","162","1"
"183630","120","Mahadevi Verma Hostel","111","2"
"171896","351","Mother Teresa Women's University Hostel, Ananthagiri","351","2"
"171177","50","FARAN SCHOOL OF NURSING HOSTEL.","43","2"
"171385","720","Sinhgad  Boys/Girls  Hostel","5","1"
"150317","255","Gujarat Arts & Science College Hostel","255","1"
"186413","4","INSTITUTION HOSTEL","4","1"
"164882","30","Girls Hostel","0","2"
"173899","180","SCMS Men's Hostel","150","1"
"155633","30","TVES Boy's Hostel","0","1"
"168761","80","PG Hostel","80","1"
"168640","40","Patna Training College Hostel","40","1"
"163686","70","BASANTI HOUSE","11","1"
"180263","100","Hostel 36","0","1"
"165443","308","Gautam Buddha Hostel","288","3"
"164271","200","New Student Hostel","200","2"
"174592","60","WOMEN'S TRW","60","2"
"190962","100","Rkdf Boys Hostal","25","1"
"148878","125","Boys Hostel","110","1"
"158780","600","UTU Boys Hostel","83","1"
"189592","40","Shanteshwar Nilaya","10","1"
"165267","50","swami vivekanand hostel","5","1"
"152102","176","New Boy's Hostel","40","1"
"191823","60","Pandita Ramabai Hostel","60","2"
"159995","192","Other Hostel","147","3"
"179614","300","Girls Hostel","24","2"
"185277","96","Samaleswari girls hostel Chiplima","96","2"
"157160","120","Sigma Boys Hostel","100","1"
"158009","125","SMT M.M. SHAH MAHILA CHHATRALAYA, JAMNAGAR","15","2"
"188529","260","GIRLS HOSTEL-3","257","2"
"191459","240","Girls Hostel","65","2"
"186973","166","E Block Resident Boys","166","2"
"159981","200","GIRLS HOSTEL","15","2"
"164343","80","boys","55","1"
"184476","160","Beehive Boys hostel","75","1"
"157568","135","Bhaskar","94","1"
"190448","50","Vartika Girls Hostel","5","2"
"178626","400","Sharadadevi Girls Hostel, Bagalkot","126","2"
"177554","20","Shikshan Prasarak Sanstha Sangamner","0","1"
"168432","30","St. Joseph Hostel","30","1"
"183118","50","GIrls Hostel BTIRT","34","2"
"186391","50","Sri Sarathi Boys Hostel","4","1"
"166148","15","Tejasvini Boys Hostel","11","1"
"174709","400","Malla Reddy Women Hostel","200","2"
"171850","100","R R BOYS HOSTEL","70","1"
"183341","63","Boys' Hostel No. 1","63","1"
"167285","100","10 Rooms, 1 hall","90","1"
"169448","280","Thamarai Ellam","195","1"
"174514","40","R.M.R.G.C Ed HOSTEL","0","1"
"187345","100","Student Homanged Hostel","100","1"
"168377","100","Saya Hostel","80","2"
"164404","50","MAHIPAL SINGH BOYS HOSTEL KHUMARIPUR","50","1"
"181537","200","SRI SAI GANESH HOSTEL","150","1"
"180859","60","B Pharmacy","20","2"
"168380","100","VIVEKANAND HOSTEL","54","1"
"193675","60","RAJIV GANDHI BOY'S HOSTEL ,UDGIR","60","1"
"185282","48","Ghanteswari New hostel,Chiplima","48","2"
"192030","40","krushnapriyadevi","34","2"
"189952","160","GH-1","160","2"
"162342","450","SBM CET HOSTEL","420","1"
"193449","12","Rupchand Prasad Hostel","12","1"
"189803","50","Lord Krishna","24","1"
"177194","150","ACN GIRLS HOSTEL","90","2"
"181684","420","Audisankara Womens Hostel","60","2"
"193811","60","Girls Hostel","30","2"
"183214","48","NEW HOSTEL","42","1"
"193424","50","Sri Sigandooreshwari Girls Hostel, Sagar","5","2"
"190061","150","AKKAMAHADEVI HOSTEL","0","2"
"191392","30","Vishwakarma International Centre-1","0","1"
"194362","460","Hall 1","458","1"
"165019","89","SS-2","88","2"
"186803","120","BIET Boys Hostel","40","1"
"193668","180","Bebe Nanki","3","2"
"184251","51","Govt. Girls Hostel","51","2"
"177272","200","A1 GIE&Tech Hostel","142","2"
"170833","180","M.S. RAMAIAH BOYS HOSTEL","48","1"
"153077","100","Sttheresa Hostel","60","2"
"167573","72","Boys Hostel","72","1"
"185674","150","SRGI Boys Hostel","135","1"
"154196","100","SWARAN JAYANTI HOSTEL","40","1"
"170747","105","B C Boys Hostel","3","1"
"176677","275","Girls Hostel","260","2"
"174138","100","Teja Girls Hostel","30","2"
"179872","200","Saihagiri","200","1"
"175727","260","KMS Marine Engg","260","1"
"157405","100","K. K. Mehta","100","1"
"157500","100","JSM's  Hostel Shivle","0","2"
"193654","50","Hostel no. 2","8","1"
"194123","2145","Boys Hostel 6","1716","1"
"172440","80","shreeya boys hostel","28","1"
"153061","20","Senkathir Hostel","0","2"
"152725","100","POLYTECHNIC HOSTEL GIRLS","35","2"
"175514","158","PG Men's Hostel","64","1"
"182476","180","Reddy Hostel for Boys, JC Road, Bangalore","160","1"
"164269","50","VIDYANAGAR GIRLS HOSTEL","20","2"
"166803","15","RH-3 (Shri Ram Towers)","8","1"
